"","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"14124","2",212240446,213403565,"ERBB4","ENSG00000178568",-1
"14242","2",213864429,214017151,"IKZF2","ENSG00000030419",-1
"14447","2",214149113,215275225,"SPAG16","ENSG00000144451",1
"14580","2",215275789,215443683,"VWC2L","ENSG00000174453",1
"14599","2",215590370,215674428,"BARD1","ENSG00000138376",-1
"14695","2",215796266,216003151,"ABCA12","ENSG00000144452",-1
"15076","2",216176540,216214487,"ATIC","ENSG00000138363",1
"16258","2",216225163,216300895,"FN1","ENSG00000115414",-1
"1524","2",216809213,216898819,"MREG","ENSG00000118242",-1
"1681","2",216861052,216947678,"PECR","ENSG00000115425",-1
"1875","2",216946589,216967506,"TMEM169","ENSG00000163449",1
"1908","2",216972187,217071026,"XRCC5","ENSG00000079246",1
"2490","2",217122588,217236750,"MARCH4","ENSG00000144583",-1
"2517","2",217277137,217347776,"SMARCAL1","ENSG00000138375",1
"3124","2",217362912,217443903,"RPL37A","ENSG00000197756",1
"3212","2",217497551,217529159,"IGFBP2","ENSG00000115457",1
"3346","2",217536828,217560248,"IGFBP5","ENSG00000115461",-1
"3384","2",217724181,217724787,"TNP1","ENSG00000118245",-1
"3481","2",218148742,218621316,"DIRC3","ENSG00000231672",-1
"3582","2",218664512,218867718,"TNS1","ENSG00000079308",-1
"4586","2",218899683,218955304,"RUFY4","ENSG00000188282",1
"4995","2",218990012,219001976,"CXCR2","ENSG00000180871",1
"5019","2",219027568,219031718,"CXCR1","ENSG00000163464",-1
"5042","2",219081817,219119079,"ARPC2","ENSG00000163466",1
"5311","2",219124219,219128582,"GPBAR1","ENSG00000179921",1
"5358","2",219128850,219134980,"AAMP","ENSG00000127837",-1
"5756","2",219135115,219211516,"PNKD","ENSG00000127838",1
"6001","2",219138915,219157309,"TMBIM1","ENSG00000135926",-1
"6706","2",219221579,219232822,"C2orf62","ENSG00000158428",1
"6756","2",219246752,219261617,"SLC11A1","ENSG00000018280",1
"7251","2",219262979,219270664,"CTDSP1","ENSG00000144579",1
"7354","2",219283815,219318018,"VIL1","ENSG00000127831",1
"7660","2",219314974,219433084,"USP37","ENSG00000135913",-1
"7972","2",219433303,219461803,"RQCD1","ENSG00000144580",1
"8050","2",219472488,219501907,"PLCD4","ENSG00000115556",1
"8411","2",219502639,219524378,"ZNF142","ENSG00000115568",-1
"8489","2",219523487,219528166,"BCS1L","ENSG00000074582",1
"8737","2",219528587,219537134,"RNF25","ENSG00000163481",-1
"8919","2",219536749,219567439,"STK36","ENSG00000163482",1
"9212","2",219575568,219620139,"TTLL4","ENSG00000135912",1
"9445","2",219646472,219680016,"CYP27A1","ENSG00000135929",1
"9577","2",219687106,219696809,"PRKAG3","ENSG00000115592",-1
"9762","2",219724544,219738955,"WNT6","ENSG00000115596",1
"9771","2",219745085,219764303,"WNT10A","ENSG00000135925",1
"9783","2",219824377,219826876,"CDK5R2","ENSG00000171450",1
"9788","2",219845809,219850379,"FEV","ENSG00000163497",-1
"9892","2",219854911,219858143,"CRYBA2","ENSG00000163499",-1
"10243","2",219867568,219906249,"CCDC108","ENSG00000181378",-1
"10460","2",219919142,219925189,"IHH","ENSG00000163501",-1
"10474","2",219940039,220025587,"NHEJ1","ENSG00000187736",-1
"10577","2",219940051,220035549,"SLC23A3","ENSG00000213901",-1
"10688","2",220036619,220042828,"CNPPD1","ENSG00000115649",-1
"10805","2",220040947,220050201,"FAM134A","ENSG00000144567",1
"10898","2",220059959,220074373,"ZFAND2B","ENSG00000158552",1
"11143","2",220074490,220083712,"ABCB6","ENSG00000115657",-1
"11621","2",220074494,220094439,"ATG9A","ENSG00000198925",-1
"11842","2",220094479,220101391,"ANKZF1","ENSG00000163516",1
"11985","2",220101328,220110200,"GLB1L","ENSG00000163521",-1
"12242","2",220110177,220115059,"STK16","ENSG00000115661",1
"12283","2",220114433,220142892,"TUBA4A","ENSG00000127824",-1
"12359","2",220143989,220151622,"DNAJB2","ENSG00000135924",1
"12512","2",220154345,220174370,"PTPRN","ENSG00000054356",-1
"12695","2",220192131,220197899,"RESP18","ENSG00000182698",-1
"12784","2",220238268,220264744,"DNPEP","ENSG00000123992",-1
"13069","2",220283099,220291461,"DES","ENSG00000175084",1
"13178","2",220299568,220363009,"SPEG","ENSG00000072195",1
"13395","2",220363589,220371710,"GMPPA","ENSG00000144591",1
"13561","2",220378892,220403494,"ASIC4","ENSG00000072182",1
"13578","2",220403669,220408509,"CHPF","ENSG00000123989",-1
"13625","2",220408385,220415317,"TMEM198","ENSG00000188760",1
"13719","2",220415451,220436581,"OBSL1","ENSG00000124006",-1
"13947","2",220433884,220440435,"INHA","ENSG00000123999",1
"13967","2",220462582,220481173,"STK11IP","ENSG00000144589",1
"14114","2",220492049,220506702,"SLC4A3","ENSG00000114923",1
"14274","2",222282747,222438922,"EPHA4","ENSG00000116106",-1
"14427","2",223064607,223163715,"PAX3","ENSG00000135903",-1
"14542","2",223162866,223169936,"CCDC140","ENSG00000163081",1
"14545","2",223289236,223425667,"SGPP2","ENSG00000163082",1
"14559","2",223435255,223521056,"FARSB","ENSG00000116120",-1
"14657","2",223536505,223574649,"MOGAT1","ENSG00000124003",1
"14691","2",223725652,223809357,"ACSL3","ENSG00000123983",1
"14835","2",223916532,224063117,"KCNE4","ENSG00000152049",1
"14840","2",224461658,224467221,"SCG2","ENSG00000171951",-1
"14851","2",224616403,224702744,"AP1S3","ENSG00000152056",-1
"14928","2",224720433,224810104,"WDFY1","ENSG00000085449",-1
"14983","2",224822121,224832431,"MRPL44","ENSG00000135900",1
"588","2",224839829,224904036,"SERPINE2","ENSG00000135919",-1
"743","2",225243415,225266802,"FAM124B","ENSG00000124019",-1
"909","2",225334867,225450110,"CUL3","ENSG00000036257",-1
"1200","2",225629807,225907162,"DOCK10","ENSG00000135905",-1
"1802","2",226265364,226518734,"NYAP2","ENSG00000144460",1
"1812","2",227596033,227664475,"IRS1","ENSG00000169047",-1
"1830","2",227700297,227863931,"RHBDD1","ENSG00000144468",1
"1971","2",227867427,228028829,"COL4A4","ENSG00000081052",-1
"2067","2",228029281,228179508,"COL4A3","ENSG00000169031",1
"2978","2",228189867,228222550,"MFF","ENSG00000168958",1
"3201","2",228226872,228246711,"TM4SF20","ENSG00000168955",-1
"3230","2",228336868,228425930,"AGFG1","ENSG00000173744",1
"3494","2",228474806,228498036,"C2orf83","ENSG00000042304",-1
"3511","2",228549926,228582728,"SLC19A3","ENSG00000135917",-1
"3541","2",228678558,228682272,"CCL20","ENSG00000115009",1
"3566","2",228735770,228789060,"DAW1","ENSG00000123977",1
"3774","2",228844666,229046361,"SPHKAP","ENSG00000153820",-1
"3896","2",229715242,230136001,"PID1","ENSG00000153823",-1
"3911","2",230222345,230579274,"DNER","ENSG00000187957",-1
"4017","2",230628554,230787955,"TRIP12","ENSG00000153827",-1
"4558","2",230787018,230877825,"FBXO36","ENSG00000153832",1
"4636","2",230899698,230933715,"SLC16A14","ENSG00000163053",-1
"4683","2",231032009,231090444,"SP110","ENSG00000135899",-1
"5161","2",231067826,231223762,"SP140","ENSG00000079263",1
"5490","2",231191899,231268447,"SP140L","ENSG00000185404",1
"5667","2",231280657,231408805,"SP100","ENSG00000067066",1
"6025","2",231577560,231685790,"CAB39","ENSG00000135932",1
"6142","2",231729354,231743963,"ITM2C","ENSG00000135916",1
"6377","2",231772033,231825781,"GPR55","ENSG00000135898",-1
"6392","2",231860836,231889770,"SPATA3","ENSG00000173699",1
"6461","2",231902205,231914434,"C2orf72","ENSG00000204128",1
"6521","2",231921578,232037541,"PSMD1","ENSG00000173692",1
"7136","2",231972944,231989832,"HTR2B","ENSG00000135914",-1
"7164","2",232063260,232239548,"ARMC9","ENSG00000135931",1
"7394","2",232260254,232265875,"B3GNT7","ENSG00000156966",1
"7410","2",232318242,232348352,"NCL","ENSG00000115053",-1
"7766","2",232387871,232395206,"NMUR1","ENSG00000171596",-1
"7772","2",232457575,232458994,"C2orf57","ENSG00000177673",1
"7783","2",232571605,232578251,"PTMA","ENSG00000187514",1
"7841","2",232597135,232650982,"PDE6D","ENSG00000156973",-1
"7977","2",232646381,232673963,"COPS7B","ENSG00000144524",1
"8185","2",232786530,232791113,"NPPC","ENSG00000163273",-1
"8335","2",232825955,233209060,"DIS3L2","ENSG00000144535",1
"8459","2",233243244,233247599,"ALPP","ENSG00000163283",1
"8581","2",233271553,233275424,"ALPPL2","ENSG00000163286",1
"8595","2",233320833,233324742,"ALPI","ENSG00000163295",1
"8613","2",233344537,233352538,"ECEL1","ENSG00000171551",-1
"8890","2",233385173,233390422,"PRSS56","ENSG00000237412",1
"8909","2",233390703,233401377,"CHRND","ENSG00000135902",1
"9018","2",233404437,233411113,"CHRNG","ENSG00000196811",1
"9029","2",233412779,233415226,"TIGD1","ENSG00000221944",-1
"9048","2",233414762,233448354,"EIF4E2","ENSG00000135930",1
"9145","2",233470767,233547491,"EFHD1","ENSG00000115468",1
"9321","2",233562009,233725285,"GIGYF2","ENSG00000204120",1
"10058","2",233631174,233641278,"KCNJ13","ENSG00000115474",-1
"10065","2",233721980,233743418,"C2orf82","ENSG00000182600",1
"10097","2",233743396,233877982,"NGEF","ENSG00000066248",-1
"10220","2",233877324,233880595,"AC106876.2","ENSG00000222001",1
"10224","2",233897382,233899767,"NEU2","ENSG00000115488",1
"10261","2",233924677,234116549,"INPP5D","ENSG00000168918",1
"10446","2",234118697,234204320,"ATG16L1","ENSG00000085978",1
"10827","2",234216462,234255701,"SAG","ENSG00000130561",1
"10974","2",234263153,234380750,"DGKD","ENSG00000077044",1
"11333","2",234384166,234475428,"USP40","ENSG00000085982",-1
"11401","2",234526291,234681956,"UGT1A8","ENSG00000241635",1
"11452","2",234545100,234681951,"UGT1A10","ENSG00000242515",1
"11472","2",234580499,234681946,"UGT1A9","ENSG00000241119",1
"11476","2",234590584,234681945,"UGT1A7","ENSG00000244122",1
"11516","2",234600253,234681946,"UGT1A6","ENSG00000167165",1
"11606","2",234621638,234681945,"UGT1A5","ENSG00000240224",1
"11651","2",234627424,234681945,"UGT1A4","ENSG00000244474",1
"11662","2",234637754,234681945,"UGT1A3","ENSG00000243135",1
"11665","2",234668894,234681945,"UGT1A1","ENSG00000242366",1
"11676","2",234684370,234742069,"MROH2A","ENSG00000185038",1
"11719","2",234742062,234763212,"HJURP","ENSG00000123485",-1
"11785","2",234826043,234928166,"TRPM8","ENSG00000144481",1
"11971","2",234959323,234985778,"SPP2","ENSG00000072080",1
"12029","2",235401685,235405697,"ARL4C","ENSG00000188042",-1
"12055","2",235860617,235964358,"SH3BP4","ENSG00000130147",1
"12143","2",236402733,237040444,"AGAP1","ENSG00000157985",1
"12224","2",237073879,237077012,"GBX2","ENSG00000168505",-1
"12241","2",237102095,237173052,"ASB18","ENSG00000182177",-1
"12282","2",237232794,237416185,"IQCA1","ENSG00000132321",-1
"12388","2",237476430,237491001,"ACKR3","ENSG00000144476",1
"12415","2",237993955,238009109,"COPS8","ENSG00000198612",1
"12675","2",238232646,238323018,"COL6A3","ENSG00000163359",-1
"13030","2",238394071,238463961,"MLPH","ENSG00000115648",1
"13259","2",238475217,238475818,"PRLH","ENSG00000071677",1
"13269","2",238482965,238510257,"RAB17","ENSG00000124839",-1
"13306","2",238536219,238722325,"LRRFIP1","ENSG00000124831",1
"13522","2",238707032,238751451,"RBM44","ENSG00000177483",1
"13538","2",238767536,238820756,"RAMP1","ENSG00000132329",1
"13622","2",238875469,238951236,"UBE2F","ENSG00000184182",1
"13859","2",238969530,239008054,"SCLY","ENSG00000132330",1
"13979","2",239008798,239041928,"ESPNL","ENSG00000144488",1
"14035","2",239047363,239061588,"KLHL30","ENSG00000168427",1
"14043","2",239067623,239077541,"FAM132B","ENSG00000178752",1
"14057","2",239079042,239112370,"ILKAP","ENSG00000132323",-1
"14162","2",239133193,239140318,"AC016757.3","ENSG00000186235",-1
"14216","2",239146908,239149303,"HES6","ENSG00000144485",-1
"14297","2",239152679,239198743,"PER2","ENSG00000132326",-1
"14334","2",239229082,239309541,"TRAF3IP1","ENSG00000204104",1
"14461","2",239335383,239360891,"ASB1","ENSG00000065802",1
"14465","2",239756673,239795893,"TWIST2","ENSG00000233608",1
"14496","2",239969864,240323348,"HDAC4","ENSG00000068024",-1
"14680","2",240499995,240507788,"AC079612.1","ENSG00000196758",1
"14682","2",240684554,240724577,"AC093802.1","ENSG00000220256",1
"14703","2",240831867,240964819,"NDUFA10","ENSG00000130414",-1
"14801","2",240968841,240969906,"OR6B2","ENSG00000182083",-1
"14805","2",240981230,240982399,"PRR21","ENSG00000221961",-1
"14808","2",240984494,240985489,"OR6B3","ENSG00000178586",-1
"14813","2",241065980,241076224,"MYEOV2","ENSG00000172428",-1
"14819","2",241078446,241083979,"OTOS","ENSG00000178602",-1
"14972","2",241375088,241407493,"GPC1","ENSG00000063660",1
"15023","2",241418839,241508626,"ANKMY1","ENSG00000144504",-1
"15133","2",241499471,241503431,"DUSP28","ENSG00000188542",1
"15154","2",241505221,241520789,"RNPEPL1","ENSG00000142327",1
"15223","2",241526133,241557122,"CAPN10","ENSG00000142330",1
"15436","2",241544848,241570676,"GPR35","ENSG00000178623",1
"15440","2",241615835,241622323,"AQP12B","ENSG00000185176",-1
"15460","2",241624478,241624705,"AC011298.1","ENSG00000268822",-1
"15463","2",241631262,241637900,"AQP12A","ENSG00000184945",1
"15494","2",241653181,241759725,"KIF1A","ENSG00000130294",-1
"15615","2",241807896,241819919,"AGXT","ENSG00000172482",1
"15657","2",241825465,241836306,"C2orf54","ENSG00000172478",-1
"15796","2",241938255,242034983,"SNED1","ENSG00000162804",1
"15870","2",242011584,242041747,"MTERFD2","ENSG00000122085",-1
"16041","2",242045514,242089679,"PASK","ENSG00000115687",-1
"16213","2",242088991,242123067,"PPP1R7","ENSG00000115685",1
"16296","2",242127924,242164792,"ANO7","ENSG00000146205",1
"16397","2",242166679,242256476,"HDLBP","ENSG00000115677",-1
"16782","2",242254515,242293442,"SEPT2","ENSG00000168385",1
"16939","2",242295658,242434256,"FARP2","ENSG00000006607",1
"17153","2",242432089,242449145,"STK25","ENSG00000115694",-1
"17283","2",242498136,242513546,"BOK","ENSG00000176720",1
"17291","2",242523820,242576864,"THAP4","ENSG00000176946",-1
"17354","2",242576628,242613272,"ATG4B","ENSG00000168397",1
"17465","2",242615157,242626406,"DTYMK","ENSG00000168393",-1
"17499","2",242641450,242668893,"ING5","ENSG00000168395",1
"17583","2",242673994,242708231,"D2HGDH","ENSG00000180902",1
"17595","2",242716240,242743623,"GAL3ST2","ENSG00000154252",1
"17609","2",242749920,242758739,"NEU4","ENSG00000204099",1
"17684","2",242792033,242801060,"PDCD1","ENSG00000188389",-1
"17694","2",242811752,242815975,"CXXC11","ENSG00000188011",1
"4424","20",67891,77735,"DEFB125","ENSG00000178591",1
"4430","20",123010,126392,"DEFB126","ENSG00000125788",1
"4437","20",138111,139804,"DEFB127","ENSG00000088782",1
"4447","20",168494,170322,"DEFB128","ENSG00000185982",-1
"4452","20",207899,210527,"DEFB129","ENSG00000125903",1
"4461","20",238377,241737,"DEFB132","ENSG00000186458",1
"4554","20",251504,271390,"C20orf96","ENSG00000196476",-1
"4604","20",277737,280965,"ZCCHC3","ENSG00000177764",1
"4611","20",306207,310865,"SOX12","ENSG00000177732",1
"4637","20",327426,340304,"NRSN2","ENSG00000125841",1
"4698","20",361261,378203,"TRIB3","ENSG00000101255",1
"4746","20",388142,411610,"RBCK1","ENSG00000125826",1
"4996","20",416124,443197,"TBC1D20","ENSG00000125875",-1
"5066","20",459116,524465,"CSNK2A1","ENSG00000101266",-1
"5703","20",584441,591042,"TCF15","ENSG00000125878",-1
"5711","20",627259,634014,"SRXN1","ENSG00000271303",-1
"5725","20",642240,656823,"SCRT2","ENSG00000215397",-1
"5738","20",740724,749131,"SLC52A3","ENSG00000101276",-1
"5759","20",814358,838106,"FAM110A","ENSG00000125898",1
"5770","20",853296,896977,"ANGPT4","ENSG00000101280",-1
"5793","20",939095,982907,"RSPO4","ENSG00000101282",-1
"5810","20",1093906,1160596,"PSMF1","ENSG00000125818",1
"5854","20",1161205,1166059,"TMEM74B","ENSG00000125895",-1
"5866","20",1184098,1188918,"C20orf202","ENSG00000215595",1
"5878","20",1206700,1277065,"RAD21L1","ENSG00000244588",1
"5906","20",1246960,1289972,"SNPH","ENSG00000101298",1
"6067","20",1290619,1309883,"SDCBP2","ENSG00000125775",-1
"6092","20",1316228,1317555,"AL136531.1","ENSG00000203630",-1
"6101","20",1349622,1373806,"FKBP1A","ENSG00000088832",-1
"6196","20",1422807,1454487,"NSFL1C","ENSG00000088833",-1
"6861","20",1451386,1472233,"SIRPB2","ENSG00000196209",-1
"6896","20",1514897,1539489,"SIRPD","ENSG00000125900",-1
"6924","20",1544167,1600707,"SIRPB1","ENSG00000101307",-1
"6969","20",1609798,1638425,"SIRPG","ENSG00000089012",-1
"7003","20",1875154,1920543,"SIRPA","ENSG00000198053",1
"7047","20",1959403,1974732,"PDYN","ENSG00000101327",-1
"7063","20",2082257,2157684,"STK35","ENSG00000125834",1
"7075","20",2276647,2321724,"TGM3","ENSG00000125780",1
"7105","20",2361554,2413399,"TGM6","ENSG00000166948",1
"7153","20",2442280,2451499,"SNRPB","ENSG00000125835",-1
"7347","20",2462463,2505348,"ZNF343","ENSG00000088876",-1
"7370","20",2517253,2622430,"TMC2","ENSG00000149488",1
"7409","20",2632791,2639039,"NOP56","ENSG00000101361",1
"48","20",2639041,2644865,"IDH3B","ENSG00000101365",-1
"64","20",2673524,2740753,"EBF4","ENSG00000088881",1
"86","20",2774715,2781283,"CPXM1","ENSG00000088882",-1
"101","20",2795614,2800930,"TMEM239","ENSG00000198326",1
"105","20",2795633,2796479,"C20orf141","ENSG00000258713",1
"108","20",2815960,2821836,"PCED1A","ENSG00000132635",-1
"123","20",2821349,2847378,"VPS16","ENSG00000215305",1
"181","20",2844830,3019722,"PTPRA","ENSG00000132670",1
"232","20",3024268,3026393,"GNRH2","ENSG00000125787",1
"241","20",3026591,3028900,"MRPS26","ENSG00000125901",1
"242","20",3052266,3053163,"OXT","ENSG00000101405",1
"245","20",3063202,3065370,"AVP","ENSG00000101200",-1
"275","20",3088219,3140842,"UBOX5","ENSG00000185019",-1
"282","20",3127165,3140543,"FASTKD5","ENSG00000215251",-1
"286","20",3143263,3154192,"LZTS3","ENSG00000088899",-1
"292","20",3170996,3185331,"DDRGK1","ENSG00000198171",-1
"301","20",3189514,3204516,"ITPA","ENSG00000125877",1
"359","20",3208063,3219836,"SLC4A11","ENSG00000088836",-1
"428","20",3229951,3388272,"C20orf194","ENSG00000088854",-1
"500","20",3451687,3631769,"ATRN","ENSG00000088812",1
"707","20",3639939,3644046,"GFRA4","ENSG00000125861",-1
"757","20",3648612,3662893,"ADAM33","ENSG00000149451",-1
"987","20",3667617,3687775,"SIGLEC1","ENSG00000088827",-1
"1178","20",3713314,3733758,"HSPA12B","ENSG00000132622",1
"1288","20",3734155,3749034,"C20orf27","ENSG00000101220",-1
"1384","20",3758151,3762095,"SPEF1","ENSG00000101222",-1
"1433","20",3764498,3767337,"CENPB","ENSG00000125817",-1
"1473","20",3767578,3786762,"CDC25B","ENSG00000101224",1
"1769","20",3801178,3805949,"AP5S1","ENSG00000125843",1
"1837","20",3827487,3849280,"MAVS","ENSG00000088888",1
"2161","20",3869486,3907605,"PANK2","ENSG00000125779",1
"2219","20",3907956,3996229,"RNF24","ENSG00000101236",-1
"2278","20",4101627,4168394,"SMOX","ENSG00000088826",1
"2368","20",4201329,4229721,"ADRA1D","ENSG00000171873",-1
"2439","20",4666882,4682236,"PRNP","ENSG00000171867",1
"2454","20",4702556,4709106,"PRND","ENSG00000171864",1
"2463","20",4711928,4721314,"PRNT","ENSG00000180259",-1
"2470","20",4760669,4804291,"RASSF2","ENSG00000101265",-1
"2659","20",4833002,4990939,"SLC23A2","ENSG00000089057",-1
"2752","20",5080486,5093749,"TMEM230","ENSG00000089063",-1
"2906","20",5095599,5107272,"PCNA","ENSG00000132646",-1
"3087","20",5107432,5178533,"CDS2","ENSG00000101290",1
"3169","20",5282317,5297378,"PROKR2","ENSG00000101292",-1
"3180","20",5525085,5591672,"GPCPD1","ENSG00000125772",-1
"3496","20",5731039,5844558,"C20orf196","ENSG00000171984",1
"3516","20",5892076,5906007,"CHGB","ENSG00000089199",1
"3551","20",5917881,5931182,"TRMT6","ENSG00000089195",-1
"3616","20",5931298,5975852,"MCM8","ENSG00000125885",1
"3838","20",5986736,6020699,"CRLS1","ENSG00000088766",1
"3909","20",6021424,6034695,"LRRN4","ENSG00000125872",-1
"3932","20",6055492,6104191,"FERMT1","ENSG00000101311",-1
"4075","20",6748311,6760927,"BMP2","ENSG00000125845",1
"4380","20",7863628,7921121,"HAO1","ENSG00000101323",-1
"4406","20",7957995,8000476,"TMX4","ENSG00000125827",-1
"4495","20",8112824,8949003,"PLCB1","ENSG00000182621",1
"4720","20",9049410,9461889,"PLCB4","ENSG00000101333",1
"5125","20",9495005,9511171,"LAMP5","ENSG00000125869",1
"5235","20",9518036,9819689,"PAK7","ENSG00000101349",-1
"5276","20",9966774,10037410,"ANKEF1","ENSG00000132623",1
"5379","20",10199478,10288066,"SNAP25","ENSG00000132639",1
"5551","20",10381657,10414870,"MKKS","ENSG00000125863",-1
"5573","20",10415951,10617477,"SLX4IP","ENSG00000149346",1
"5594","20",10618332,10654694,"JAG1","ENSG00000101384",-1
"5639","20",11008408,11010014,"C20orf187","ENSG00000125899",1
"5665","20",11871371,11907257,"BTBD3","ENSG00000132640",1
"5881","20",12989627,13147411,"SPTLC3","ENSG00000172296",1
"5917","20",13202418,13281298,"ISM1","ENSG00000101230",1
"5936","20",13246709,13619587,"TASP1","ENSG00000089123",-1
"6035","20",13694969,13765532,"ESF1","ENSG00000089048",-1
"6148","20",13765596,13799067,"NDUFAF5","ENSG00000101247",1
"6342","20",13829893,13977089,"SEL1L2","ENSG00000101251",-1
"6504","20",13976015,16033842,"MACROD2","ENSG00000172264",1
"6637","20",14303634,14318262,"FLRT3","ENSG00000125848",-1
"6687","20",16252749,16554078,"KIF16B","ENSG00000089177",-1
"6985","20",16710606,16722421,"SNRPB2","ENSG00000125870",1
"7080","20",16729003,16750707,"OTOR","ENSG00000125879",1
"7215","20",17206752,17465223,"PCSK2","ENSG00000125851",1
"7265","20",17474550,17549865,"BFSP1","ENSG00000125864",-1
"7296","20",17550508,17590564,"DSTN","ENSG00000125868",1
"7397","20",17594323,17662940,"RRBP1","ENSG00000125844",-1
"7857","20",17674317,17716516,"BANF2","ENSG00000125888",1
"7898","20",17922241,17949623,"SNX5","ENSG00000089006",-1
"8095","20",17937623,18039832,"OVOL2","ENSG00000125850",-1
"8111","20",17949556,17971765,"MGME1","ENSG00000125871",1
"8128","20",18118517,18123813,"PET117","ENSG00000232838",1
"8138","20",18118762,18169031,"CSRP2BP","ENSG00000149474",1
"8314","20",18269121,18297640,"ZNF133","ENSG00000125846",1
"8373","20",18364011,18447925,"DZANK1","ENSG00000089091",-1
"8499","20",18447771,18465287,"POLR3F","ENSG00000132664",1
"8690","20",18467184,18477887,"RBBP9","ENSG00000089050",-1
"8744","20",18488137,18542059,"SEC23B","ENSG00000101310",1
"8815","20",18568537,18744561,"DTD1","ENSG00000125821",1
"8832","20",18790372,18810797,"C20orf78","ENSG00000149443",-1
"8838","20",18794370,18795033,"SCP2D1","ENSG00000132631",1
"8862","20",19193290,19703581,"SLC24A3","ENSG00000185052",1
"8913","20",19738296,19738679,"AL121761.2","ENSG00000268628",-1
"8928","20",19867165,19983101,"RIN2","ENSG00000132669",1
"9087","20",19997760,20014299,"NAA20","ENSG00000173418",1
"9125","20",20015012,20036690,"CRNKL1","ENSG00000101343",-1
"9446","20",20033158,20341346,"C20orf26","ENSG00000089101",1
"9534","20",20348765,20351590,"INSM1","ENSG00000173404",1
"9562","20",20370196,20693131,"RALGAPA2","ENSG00000188559",-1
"9875","20",21283942,21370463,"XRN2","ENSG00000088930",1
"9946","20",21376005,21378666,"NKX2-4","ENSG00000125816",-1
"9948","20",21491648,21494664,"NKX2-2","ENSG00000125820",-1
"9956","20",21686297,21696620,"PAX1","ENSG00000125813",1
"9969","20",22561643,22566093,"FOXA2","ENSG00000125798",-1
"9972","20",23016057,23017314,"SSTR4","ENSG00000132671",1
"9976","20",23026270,23030378,"THBD","ENSG00000178726",-1
"9990","20",23059986,23066977,"CD93","ENSG00000125810",-1
"10027","20",23331373,23335414,"NXT1","ENSG00000132661",1
"10037","20",23342787,23353700,"GZF1","ENSG00000125812",1
"10053","20",23355159,23402125,"NAPB","ENSG00000125814",-1
"10174","20",23420322,23425567,"CSTL1","ENSG00000125823",1
"10181","20",23431040,23433494,"CST11","ENSG00000125831",-1
"10189","20",23471738,23476655,"CST8","ENSG00000125815",1
"10196","20",23545369,23549386,"CST9L","ENSG00000101435",-1
"10200","20",23583047,23586513,"CST9","ENSG00000173335",-1
"10206","20",23608534,23619110,"CST3","ENSG00000101439",-1
"10212","20",23666277,23669677,"CST4","ENSG00000101441",-1
"10223","20",23728190,23731905,"CST1","ENSG00000170373",-1
"10228","20",23804406,23807368,"CST2","ENSG00000170369",-1
"10230","20",23856572,23860387,"CST5","ENSG00000170367",-1
"10238","20",23965690,23969416,"GGTLC1","ENSG00000149435",-1
"10242","20",24449835,24647252,"SYNDIG1","ENSG00000101463",1
"10275","20",24929866,24940564,"CST7","ENSG00000077984",1
"10289","20",24943561,24973615,"APMAP","ENSG00000101474",-1
"10404","20",24986868,25039616,"ACSS1","ENSG00000154930",-1
"10448","20",25051521,25062996,"VSX1","ENSG00000100987",-1
"10546","20",25176329,25207365,"ENTPD6","ENSG00000197586",1
"10739","20",25228705,25278650,"PYGB","ENSG00000100994",1
"10841","20",25275379,25371619,"ABHD12","ENSG00000100997",-1
"10915","20",25388363,25433264,"GINS1","ENSG00000101003",1
"11072","20",25433341,25566153,"NINL","ENSG00000101004",-1
"11099","20",25593571,25604811,"NANP","ENSG00000170191",-1
"11106","20",25654851,25677477,"ZNF337","ENSG00000130684",-1
"11117","20",25744102,25848861,"FAM182B","ENSG00000175170",-1
"11130","20",29611857,29634010,"FRG1B","ENSG00000149531",1
"11153","20",29845467,29847435,"DEFB115","ENSG00000215547",1
"11155","20",29891015,29896388,"DEFB116","ENSG00000215545",-1
"11158","20",29956421,29961726,"DEFB118","ENSG00000131068",1
"11162","20",29964967,29978406,"DEFB119","ENSG00000180483",-1
"11190","20",29992648,30000641,"DEFB121","ENSG00000204548",-1
"11193","20",30028322,30038060,"DEFB123","ENSG00000180424",1
"11196","20",30053309,30064560,"DEFB124","ENSG00000180383",-1
"11200","20",30063096,30072708,"REM1","ENSG00000088320",1
"11246","20",30102231,30157370,"HM13","ENSG00000101294",1
"11517","20",30193086,30194318,"ID1","ENSG00000125968",1
"11523","20",30225691,30232809,"COX4I2","ENSG00000131055",1
"11536","20",30252255,30311792,"BCL2L1","ENSG00000171552",-1
"11565","20",30327074,30389608,"TPX2","ENSG00000088325",1
"11623","20",30407111,30422492,"MYLK2","ENSG00000101306",1
"11634","20",30432103,30433420,"FOXS1","ENSG00000179772",-1
"11648","20",30435440,30458550,"DUSP15","ENSG00000149599",-1
"11724","20",30458505,30532764,"TTLL9","ENSG00000131044",1
"11772","20",30532758,30539895,"PDRG1","ENSG00000088356",-1
"11780","20",30555805,30591190,"XKR7","ENSG00000260903",1
"11786","20",30598245,30619984,"CCM2L","ENSG00000101331",1
"11862","20",30639991,30689659,"HCK","ENSG00000101336",1
"12035","20",30697309,30755061,"TM9SF4","ENSG00000101337",1
"12061","20",30780306,30795594,"PLAGL2","ENSG00000126003",-1
