"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"10110",7683,"19",58046625,58071231,"ZNF550","ENSG00000251369",-1
"10111",7771,"19",58082934,58090295,"ZNF416","ENSG00000083817",-1
"10112",7777,"19",58089824,58105145,"ZIK1","ENSG00000171649",1
"10113",7794,"19",58111253,58124090,"ZNF530","ENSG00000183647",1
"10114",7807,"19",58125601,58134724,"ZNF134","ENSG00000213762",1
"10115",7824,"19",58141761,58154147,"ZNF211","ENSG00000121417",1
"10116",7969,"19",58180303,58190520,"ZSCAN4","ENSG00000180532",1
"10117",7979,"19",58193337,58228669,"ZNF551","ENSG00000204519",1
"10118",7996,"19",58208735,58220579,"ZNF154","ENSG00000179909",-1
"10119",8007,"19",58231119,58238992,"ZNF671","ENSG00000083814",-1
"10124",8124,"19",58360099,58400442,"ZNF814","ENSG00000204514",-1
"10127",8235,"19",58433252,58446761,"ZNF418","ENSG00000196724",-1
"10128",8296,"19",58452201,58459043,"ZNF256","ENSG00000152454",-1
"10129",8303,"19",58469805,58485902,"C19orf18","ENSG00000177025",-1
"10130",8318,"19",58488421,58514717,"ZNF606","ENSG00000166704",-1
"10131",8392,"19",58513429,58522600,"CTD-2368P22.1","ENSG00000176593",1
"10132",8401,"19",58545400,58565999,"ZSCAN1","ENSG00000152467",1
"10133",8416,"19",58570607,58597677,"ZNF135","ENSG00000176293",1
"10134",8535,"19",58595205,58629794,"ZSCAN18","ENSG00000121413",-1
"10135",8566,"19",58637619,58666477,"ZNF329","ENSG00000181894",-1
"10136",8584,"19",58694396,58724928,"ZNF274","ENSG00000171606",1
"10138",8853,"19",58790317,58807254,"ZNF8","ENSG00000083842",1
"10140",8863,"19",58838385,58853698,"ZSCAN22","ENSG00000182318",1
"10141",8870,"19",58856544,58864865,"A1BG","ENSG00000121410",-1
"10142",8887,"19",58865723,58874214,"ZNF497","ENSG00000174586",-1
"10143",8899,"19",58878985,58892427,"ZNF837","ENSG00000152475",-1
"10146",8946,"19",58912871,58929694,"ZNF584","ENSG00000171574",1
"10147",8991,"19",58944181,58951589,"ZNF132","ENSG00000131849",-1
"10148",8999,"19",58962971,58969200,"ZNF324B","ENSG00000249471",1
"10149",9156,"19",58978423,58984945,"ZNF324","ENSG00000083812",1
"10150",9168,"19",58985384,58992597,"ZNF446","ENSG00000083838",1
"10151",9197,"19",58990879,59023780,"SLC27A5","ENSG00000083807",-1
"10152",9213,"19",59024897,59050278,"ZBTB45","ENSG00000119574",-1
"10155",9352,"19",59067079,59070327,"UBE2M","ENSG00000130725",-1
"10156",9436,"19",59073298,59084942,"MZF1","ENSG00000099326",-1
"10157",984,"2",38814,46870,"FAM110C","ENSG00000184731",-1
"10160",2415,"2",279558,288851,"FAM150B","ENSG00000189292",-1
"10162",2809,"2",946554,1371385,"SNTG2","ENSG00000172554",1
"10163",3118,"2",1377995,1547483,"TPO","ENSG00000115705",1
"10165",4578,"2",1792885,2335032,"MYT1L","ENSG00000186487",-1
"10169",6487,"2",3592383,3606206,"RNASEH1","ENSG00000171865",-1
"10170",6540,"2",3622795,3628509,"RPS7","ENSG00000171863",1
"10171",6703,"2",3642426,3692048,"COLEC11","ENSG00000118004",1
"10172",7322,"2",3705785,3750261,"ALLC","ENSG00000151360",1
"10173",7358,"2",3751453,3836122,"DCDC2C","ENSG00000214866",1
"10174",7419,"2",5832799,5841516,"SOX11","ENSG00000176887",1
"10176",7431,"2",6980701,7006766,"CMPK2","ENSG00000134326",-1
"10177",7452,"2",7005937,7038370,"RSAD2","ENSG00000134321",1
"10182",8872,"2",9346894,9545812,"ASAP2","ENSG00000151693",1
"10191",11136,"2",10196907,10221071,"CYS1","ENSG00000205795",-1
"10193",11399,"2",10281509,10351851,"C2orf48","ENSG00000163009",1
"10194",11408,"2",10443015,10567743,"HPCAL1","ENSG00000115756",1
"10197",11858,"2",10861775,10925236,"ATP6V1C2","ENSG00000143882",1
"10199",12541,"2",11052063,11054350,"KCNF1","ENSG00000162975",1
"10200",12546,"2",11273179,11286916,"C2orf50","ENSG00000150873",1
"10203",12793,"2",11584501,11606297,"E2F6","ENSG00000169016",-1
"10205",13251,"2",11798304,11810290,"NTSR2","ENSG00000169006",-1
"10208",13700,"2",14772810,14790933,"FAM84A","ENSG00000162981",1
"10212",14454,"2",16080686,16087129,"MYCN","ENSG00000134323",1
"10214",14704,"2",17691851,17699706,"RAD51AP2","ENSG00000214842",-1
"10215",14711,"2",17720393,17838285,"VSNL1","ENSG00000163032",1
"10217",15127,"2",17935125,17966632,"GEN1","ENSG00000178295",1
"10218",15191,"2",17997763,17998368,"MSGN1","ENSG00000151379",1
"10219",15196,"2",18059114,18542882,"KCNS3","ENSG00000170745",1
"10221",15233,"2",18736811,18770830,"NT5C1B-RDH14","ENSG00000250741",-1
"10222",15246,"2",18737050,18770838,"NT5C1B","ENSG00000185013",-1
"10223",15325,"2",19551246,19558414,"OSR1","ENSG00000143867",-1
"10224",15334,"2",20096404,20101747,"TTC32","ENSG00000183891",-1
"10225",15397,"2",20110021,20189892,"WDR35","ENSG00000118965",-1
"10226",15545,"2",20191872,20212455,"MATN3","ENSG00000132031",-1
"10231",915,"2",20760208,20850849,"HS1BP3","ENSG00000118960",-1
"10232",1020,"2",20866424,20873418,"GDF7","ENSG00000143869",1
"10234",1359,"2",21224301,21266945,"APOB","ENSG00000084674",-1
"10235",1686,"2",21346789,21366144,"TDRD15","ENSG00000218819",1
"10236",1699,"2",23608088,23931481,"KLHL29","ENSG00000119771",1
"10238",2570,"2",24150155,24227779,"UBXN2A","ENSG00000173960",1
"10239",2742,"2",24232951,24286191,"MFSD2B","ENSG00000205639",1
"10240",2786,"2",24252210,24272445,"C2orf44","ENSG00000163026",-1
"10241",2823,"2",24272571,24286551,"FKBP1B","ENSG00000119782",1
"10243",3093,"2",24300303,24308731,"TP53I3","ENSG00000115129",-1
"10244",3401,"2",24338241,24346347,"PFN4","ENSG00000176732",-1
"10245",3442,"2",24397938,24423718,"FAM228A","ENSG00000186453",1
"10248",5360,"2",25012603,25016251,"PTRHD1","ENSG00000184924",-1
"10249",5401,"2",25016005,25045245,"CENPO","ENSG00000138092",1
"10251",6143,"2",25166505,25194963,"DNAJC27","ENSG00000115137",-1
"10252",6302,"2",25264999,25378243,"EFR3B","ENSG00000084710",1
"10253",6735,"2",25383722,25391772,"POMC","ENSG00000115138",-1
"10257",1099,"2",26149471,26205618,"KIF3C","ENSG00000084731",-1
"10259",1590,"2",26395960,26412532,"GAREML","ENSG00000157833",1
"10262",2656,"2",26531041,26569685,"GPR113","ENSG00000173567",-1
"10264",3355,"2",26624784,26679579,"DRC1","ENSG00000157856",1
"10265",3621,"2",26680071,26781566,"OTOF","ENSG00000115155",-1
"10266",4686,"2",26785450,26802400,"C2orf70","ENSG00000173557",1
"10267",4999,"2",26804070,26864236,"CIB4","ENSG00000157884",-1
"10268",5027,"2",26915619,26956288,"KCNK3","ENSG00000171303",1
"10270",5113,"2",26987157,27023935,"CENPA","ENSG00000115163",1
"10271",5210,"2",27070615,27173219,"DPYSL5","ENSG00000157851",1
"10272",5560,"2",27193480,27250064,"MAPRE3","ENSG00000084764",1
"10276",6843,"2",27301435,27309271,"EMILIN1","ENSG00000138080",1
"10277",6917,"2",27309615,27323640,"KHK","ENSG00000138030",1
"10278",7143,"2",27321757,27341995,"CGREF1","ENSG00000138028",-1
"10279",7308,"2",27346682,27353680,"ABHD1","ENSG00000143994",1
"10281",8208,"2",27359723,27362278,"C2orf53","ENSG00000186143",-1
"10282",8219,"2",27371872,27376378,"TCF23","ENSG00000163792",1
"10286",9323,"2",27476552,27498685,"SLC30A3","ENSG00000115194",-1
"10287",505,"2",27498289,27504367,"DNAJC5G","ENSG00000163793",1
"10288",803,"2",27505260,27530307,"TRIM54","ENSG00000138100",1
"10289",882,"2",27530268,27531313,"UCN","ENSG00000163794",-1
"10294",3631,"2",27600098,27603657,"ZNF513","ENSG00000163795",-1
"10299",5801,"2",27714750,27718112,"FNDC4","ENSG00000115226",-1
"10300",5982,"2",27719709,27746554,"GCKR","ENSG00000084734",1
"10301",6133,"2",27799389,27805588,"C2orf16","ENSG00000221843",1
"10303",6742,"2",27848506,27851879,"CCDC121","ENSG00000176714",-1
"10306",7289,"2",27886338,27917840,"SLC4A1AP","ENSG00000163798",1
"10308",7556,"2",28004231,28113965,"RBKS","ENSG00000171174",-1
"10311",8336,"2",28680012,28866654,"PLB1","ENSG00000163803",1
"10313",722,"2",29005383,29073477,"SPDYA","ENSG00000163806",1
"10314",893,"2",29072687,29093167,"TRMT61B","ENSG00000171103",-1
"10316",1542,"2",29179477,29284239,"FAM179A","ENSG00000189350",1
"10317",1664,"2",29283842,29297127,"C2orf71","ENSG00000179270",-1
"10318",1715,"2",29320571,29412509,"CLIP4","ENSG00000115295",1
"10319",2102,"2",29415640,30144432,"ALK","ENSG00000171094",-1
"10324",4297,"2",31133333,31378068,"GALNT14","ENSG00000158089",-1
"10325",4919,"2",31395924,31456724,"CAPN14","ENSG00000214711",-1
"10326",5340,"2",31456880,31492313,"EHD3","ENSG00000013016",1
"10327",5382,"2",31557187,31637581,"XDH","ENSG00000158125",-1
"10328",5783,"2",32090129,32236299,"MEMO1","ENSG00000162959",-1
"10330",6225,"2",32288680,32382706,"SPAST","ENSG00000021574",1
"10332",6915,"2",32449522,32490923,"NLRC4","ENSG00000091106",-1
"10341",9729,"2",36923833,37041935,"VIT","ENSG00000205221",1
"10346",10423,"2",37394963,37423741,"SULT6B1","ENSG00000138068",-1
"10350",11494,"2",37571717,37600465,"QPCT","ENSG00000115828",1
"10352",11632,"2",38150330,38294285,"RMDN2","ENSG00000115841",1
"10353",11804,"2",38294116,38337044,"CYP1B1","ENSG00000138061",-1
"10356",12497,"2",38893052,38968379,"GALM","ENSG00000143891",1
"10358",12718,"2",38978676,39012142,"GEMIN6","ENSG00000152147",1
"10361",13215,"2",39117021,39202590,"ARHGEF33","ENSG00000214694",1
"10364",13564,"2",39402787,39456729,"CDKL4","ENSG00000205111",-1
"10366",14403,"2",39892122,39945103,"TMEM178A","ENSG00000152154",1
"10367",14761,"2",39963200,40006407,"THUMPD2","ENSG00000138050",-1
"10369",15047,"2",42162508,42181406,"C2orf91","ENSG00000205086",-1
"10370",15061,"2",42275160,42285668,"PKDCC","ENSG00000162878",1
"10373",15490,"2",42669157,42721237,"KCNG3","ENSG00000171126",-1
"10375",15628,"2",42989642,42991401,"OXER1","ENSG00000162881",-1
"10376",15635,"2",42994229,43019733,"HAAO","ENSG00000162882",-1
"10379",16304,"2",43864412,43995126,"PLEKHH2","ENSG00000152527",1
"10381",16837,"2",44039611,44066004,"ABCG5","ENSG00000138075",-1
"10382",16933,"2",44066103,44105605,"ABCG8","ENSG00000143921",1
"10385",1466,"2",44502599,44548633,"SLC3A1","ENSG00000138079",1
"10387",4202,"2",44589089,44999731,"CAMKMT","ENSG00000143919",1
"10388",4966,"2",45168902,45173216,"SIX3","ENSG00000138083",1
"10389",4994,"2",45232300,45236569,"SIX2","ENSG00000170577",-1
"10393",7054,"2",46656329,46711564,"TMEM247","ENSG00000187600",1
"10394",7175,"2",46717889,46769696,"ATP6V1E2","ENSG00000250565",-1
"10398",8561,"2",46926091,46990268,"SOCS5","ENSG00000171150",1
"10399",8573,"2",47043807,47049796,"LINC01118","ENSG00000222005",1
"10400",8579,"2",47043836,47086146,"LINC01119","ENSG00000239332",1
"10402",9175,"2",47143296,47303276,"TTC7A","ENSG00000068724",1
"10403",9933,"2",47272677,47382517,"C2orf61","ENSG00000239605",-1
"10407",11566,"2",47743720,47798078,"KCNK12","ENSG00000184261",-1
"10412",14176,"2",48667737,48742525,"PPP1R21","ENSG00000162869",1
"10413",15809,"2",48756522,48826025,"STON1","ENSG00000243244",1
"10414",16014,"2",48757064,49003654,"STON1-GTF2A1L","ENSG00000068781",1
"10415",16291,"2",48844937,48960287,"GTF2A1L","ENSG00000242441",1
"10416",16573,"2",48859428,48982880,"LHCGR","ENSG00000138039",-1
"10417",16974,"2",49189296,49381676,"FSHR","ENSG00000170820",-1
"10418",17473,"2",50145643,51259674,"NRXN1","ENSG00000179915",-1
"10421",18335,"2",53994929,54002333,"CHAC2","ENSG00000143942",1
"10423",18646,"2",54080050,54087126,"GPR75","ENSG00000119737",-1
"10425",18980,"2",54197975,54532437,"ACYP2","ENSG00000170634",1
"10426",18999,"2",54480315,54483409,"TSPYL6","ENSG00000178021",-1
"10427",19002,"2",54557171,54610879,"C2orf73","ENSG00000177994",1
"10429",19034,"2",54950636,55199157,"EML6","ENSG00000214595",1
"10432",19110,"2",55459039,55462989,"RPS27A","ENSG00000143947",1
"10439",19279,"2",56411258,56613308,"CCDC85A","ENSG00000055813",1
"10442",19316,"2",60678302,60780702,"BCL11A","ENSG00000119866",-1
"10443",19342,"2",60983365,61029220,"PAPOLG","ENSG00000115421",1
"10445",19355,"2",61167357,61245394,"PUS10","ENSG00000162927",-1
"10448",19389,"2",61372243,61391964,"C2orf74","ENSG00000237651",1
"10452",1254,"2",62051989,62081278,"FAM161A","ENSG00000170264",-1
"10456",2789,"2",62727356,62739029,"TMEM17","ENSG00000186889",-1
"10458",3562,"2",63277192,63284971,"OTX1","ENSG00000115507",1
"10463",6440,"2",64319786,64371588,"PELI1","ENSG00000197329",-1
"10464",6533,"2",64681103,64688515,"LGALSL","ENSG00000119862",1
"10468",7669,"2",65283500,65314138,"CEP68","ENSG00000011523",1
"10473",754,"2",67624451,67637677,"ETAA1","ENSG00000143971",1
"10474",786,"2",68268262,68338080,"C1D","ENSG00000197223",-1
"10476",1285,"2",68384976,68403370,"PNO1","ENSG00000115946",1
"10478",1550,"2",68511303,68547183,"CNRIP1","ENSG00000119865",-1
"10480",1702,"2",68686551,68694390,"FBXO48","ENSG00000204923",-1
"10481",1850,"2",68694693,68858004,"APLF","ENSG00000169621",1
"10482",1965,"2",68870721,68882708,"PROKR1","ENSG00000169618",1
"10483",2017,"2",68906733,69053965,"ARHGAP25","ENSG00000163219",1
"10484",2911,"2",69092613,69098649,"BMP10","ENSG00000163217",-1
"10485",2940,"2",69172364,69180102,"GKN2","ENSG00000183607",-1
"10486",2970,"2",69201705,69208106,"GKN1","ENSG00000169605",1
"10492",6081,"2",70056774,70108528,"GMCL1","ENSG00000087338",1
"10494",6537,"2",70124820,70170077,"MXD1","ENSG00000059728",1
"10495",6811,"2",70187226,70189397,"ASPRV1","ENSG00000244617",-1
"10502",804,"2",70674412,70781325,"TGFA","ENSG00000163235",-1
"10503",1109,"2",70834750,70995357,"ADD2","ENSG00000075340",-1
"10504",2302,"2",71004442,71017775,"FIGLA","ENSG00000183733",-1
"10505",2313,"2",71035775,71047732,"CLEC4F","ENSG00000152672",-1
"10506",2390,"2",71057347,71062952,"CD207","ENSG00000116031",-1
"10507",2736,"2",71127720,71160576,"VAX2","ENSG00000116035",1
"10508",2788,"2",71163012,71192536,"ATP6V1B1","ENSG00000116039",1
"10510",3310,"2",71205510,71212626,"ANKRD53","ENSG00000144031",1
"10515",4592,"2",71409869,71454213,"PAIP2B","ENSG00000124374",-1
"10517",7124,"2",71680852,71913898,"DYSF","ENSG00000135636",1
"10518",1720,"2",72356367,72375167,"CYP26B1","ENSG00000003137",-1
"10521",2263,"2",73143389,73162020,"EMX1","ENSG00000135638",1
"10523",3123,"2",73300510,73383849,"RAB11FIP5","ENSG00000135631",-1
"10524",3369,"2",73429386,73439641,"NOTO","ENSG00000214513",1
"10526",3702,"2",73455134,73460366,"PRADC1","ENSG00000135617",-1
"10528",5242,"2",73481810,73511559,"FBXO41","ENSG00000163013",-1
"10529",5565,"2",73518058,73520833,"EGR4","ENSG00000135625",-1
"10531",6014,"2",73867959,73869520,"NAT8","ENSG00000144035",-1
"10534",8751,"2",74011316,74044274,"C2orf78","ENSG00000187833",1
"10536",9159,"2",74119441,74146992,"ACTG2","ENSG00000163017",1
"10538",9453,"2",74229840,74335303,"TET3","ENSG00000187605",1
"10543",9853,"2",74443369,74570541,"SLC4A5","ENSG00000188687",-1
"10545",11006,"2",74641304,74648718,"C2orf81","ENSG00000159239",-1
"10546",11025,"2",74648805,74652882,"WDR54","ENSG00000005448",1
"10552",2114,"2",74699113,74710535,"CCDC142","ENSG00000135637",-1
"10554",2758,"2",74724644,74730443,"LBX2","ENSG00000179528",-1
"10556",2952,"2",74740590,74744274,"TLX2","ENSG00000115297",1
"10557",2967,"2",74745258,74753463,"DQX1","ENSG00000144045",-1
"10559",4111,"2",74756504,74760472,"HTRA2","ENSG00000115317",1
"10560",4288,"2",74759541,74782817,"LOXL3","ENSG00000115318",-1
"10561",5013,"2",74776153,74784681,"DOK1","ENSG00000115325",1
"10562",5127,"2",74785010,74875465,"M1AP","ENSG00000159374",-1
"10563",5223,"2",74881355,74909186,"SEMA4F","ENSG00000135622",1
"10564",5481,"2",75061108,75120486,"HK2","ENSG00000159399",1
"10566",6119,"2",75273590,75426826,"TACR1","ENSG00000115353",-1
"10567",6151,"2",75696428,75796848,"EVA1A","ENSG00000115363",-1
"10570",6872,"2",76974845,77820445,"LRRTM4","ENSG00000176204",-1
"10571",7015,"2",79252812,79255631,"REG3G","ENSG00000143954",1
"10572",7206,"2",79312156,79315145,"REG1B","ENSG00000172023",-1
"10573",7237,"2",79347488,79350545,"REG1A","ENSG00000115386",1
"10574",7326,"2",79384132,79386879,"REG3A","ENSG00000172016",-1
"10575",7429,"2",79412357,80875905,"CTNNA2","ENSG00000066032",1
"10576",7734,"2",80515483,80531874,"LRRTM1","ENSG00000162951",-1
"10578",8107,"2",84743579,85046713,"DNAH6","ENSG00000115423",1
"10579",8668,"2",85048774,85134132,"TRABD2A","ENSG00000186854",-1
"10582",8885,"2",85360533,85537511,"TCF7L1","ENSG00000152284",1
"10587",10453,"2",85645844,85664152,"SH2D6","ENSG00000152292",1
"10593",11012,"2",85825671,85830319,"TMEM150A","ENSG00000168890",-1
"10596",11633,"2",85884437,85895864,"SFTPB","ENSG00000168878",-1
"10597",11831,"2",85912298,85925977,"GNLY","ENSG00000115523",1
"10598",11935,"2",85978467,86015189,"ATOH8","ENSG00000168874",1
"10599",11956,"2",86066267,86116137,"ST3GAL5","ENSG00000115525",-1
"10604",12908,"2",86441116,86565206,"REEP1","ENSG00000068615",-1
"10607",13417,"2",86732791,86948245,"RNF103-CHMP3","ENSG00000249884",-1
"10610",13545,"2",87011729,87035519,"CD8A","ENSG00000153563",-1
"10611",13685,"2",87042462,87089047,"CD8B","ENSG00000172116",-1
"10612",13737,"2",87135076,87241104,"RGPD1","ENSG00000187627",1
"10613",13885,"2",87229682,87248975,"PLGLB1","ENSG00000183281",-1
"10614",13937,"2",88047606,88058312,"PLGLB2","ENSG00000125551",1
"10615",13957,"2",88055474,88285309,"RGPD2","ENSG00000185304",-1
"10617",14052,"2",88367299,88412906,"SMYD1","ENSG00000115593",1
"10618",14355,"2",88422510,88427635,"FABP1","ENSG00000163586",-1
"10620",14440,"2",88824169,88829102,"TEX37","ENSG00000172073",1
"10622",14486,"2",88991162,89050452,"RPIA","ENSG00000153574",1
"10623",14829,"2",95537178,95542574,"TEKT4","ENSG00000163060",1
"10624",14863,"2",95691422,95719737,"MAL","ENSG00000172005",1
"10627",868,"2",95831177,95850065,"ZNF2","ENSG00000163067",1
"10629",1600,"2",95963052,96051825,"KCNIP3","ENSG00000115041",1
"10630",1963,"2",96068469,96082364,"FAHD2A","ENSG00000115042",1
"10631",2047,"2",96257766,96265526,"TRIM43","ENSG00000144015",1
"10633",2804,"2",96687694,96705199,"GPAT2","ENSG00000186281",-1
"10634",3191,"2",96778707,96781984,"ADRA2B","ENSG00000222040",-1
"10635",3345,"2",96789589,96804175,"ASTL","ENSG00000188886",-1
"10636",3374,"2",96808905,96811179,"DUSP2","ENSG00000158050",-1
"10641",4860,"2",96991069,96994091,"ITPRIPL1","ENSG00000198885",1
"10642",5167,"2",97001525,97039583,"NCAPH","ENSG00000121152",1
"10643",5345,"2",97202480,97218375,"ARID5A","ENSG00000196843",1
"10646",7109,"2",97426639,97477628,"CNNM4","ENSG00000158158",1
"10647",7194,"2",97481982,97499648,"CNNM3","ENSG00000168763",1
"10648",7587,"2",97490263,97523671,"ANKRD23","ENSG00000163126",-1
"10649",7827,"2",97502348,97523832,"ANKRD39","ENSG00000213337",-1
"10650",8067,"2",97525453,97536494,"SEMA4C","ENSG00000168758",-1
"10651",8246,"2",97541620,97684175,"FAM178B","ENSG00000168754",-1
"10656",9394,"2",98330023,98356325,"ZAP70","ENSG00000115085",1
"10658",10033,"2",98703579,98929762,"VWA3B","ENSG00000168658",1
"10659",10481,"2",98962618,99015064,"CNGA3","ENSG00000144191",1
"10660",10580,"2",99061317,99210853,"INPP4A","ENSG00000040933",1
"10664",11294,"2",99410309,99552722,"KIAA1211L","ENSG00000196872",-1
"10665",11411,"2",99613724,99771427,"TSGA10","ENSG00000135951",-1
"10667",11735,"2",99771418,99779620,"LIPT1","ENSG00000144182",1
"10670",12024,"2",99858709,99871745,"LYG2","ENSG00000185674",-1
"10671",12063,"2",99900701,99921205,"LYG1","ENSG00000144214",-1
"10676",12913,"2",100889753,100939195,"LONRF2","ENSG00000170500",-1
"10678",13256,"2",101086944,101099742,"NMS","ENSG00000204640",1
"10679",13261,"2",101179152,101193197,"PDCL3","ENSG00000115539",1
"10680",13287,"2",101436614,101613291,"NPAS2","ENSG00000170485",1
"10685",14161,"2",101962013,102004057,"CREG2","ENSG00000175874",-1
"10686",14184,"2",102013823,102091165,"RFX8","ENSG00000196460",-1
"10688",2035,"2",102608306,102645006,"IL1R2","ENSG00000115590",1
"10690",3025,"2",102803433,102856462,"IL1RL2","ENSG00000115598",1
"10691",3096,"2",102927962,102968497,"IL1RL1","ENSG00000115602",1
"10692",3461,"2",102927989,103015218,"IL18R1","ENSG00000115604",1
"10693",3747,"2",103035149,103069025,"IL18RAP","ENSG00000115607",1
"10694",3799,"2",103089762,103150431,"SLC9A4","ENSG00000180251",1
"10695",4024,"2",103236166,103327777,"SLC9A2","ENSG00000115616",1
"10696",4239,"2",103332299,103353347,"MFSD9","ENSG00000135953",-1
"10697",4308,"2",103353367,103460352,"TMEM182","ENSG00000170417",1
"10698",4775,"2",105471969,105476929,"POU3F3","ENSG00000198914",1
"10700",5047,"2",105858200,105859924,"GPR45","ENSG00000135973",1
"10701",5062,"2",105880871,105946491,"TGFBRAP1","ENSG00000135966",-1
"10705",6010,"2",106361354,106510730,"NCK2","ENSG00000071051",1
"10706",6153,"2",106679702,106694615,"C2orf40","ENSG00000119147",1
"10708",6779,"2",107021446,107084832,"RGPD3","ENSG00000153165",-1
"10709",7010,"2",107418056,107503564,"ST6GAL2","ENSG00000144057",-1
"10710",7083,"2",108443388,108507297,"RGPD4","ENSG00000196862",1
"10711",7662,"2",108602979,108630450,"SLC5A7","ENSG00000115665",1
"10712",7900,"2",108863651,108881807,"SULT1C3","ENSG00000196228",1
"10713",7957,"2",108905095,108926371,"SULT1C2","ENSG00000198203",1
"10714",8176,"2",108994367,109004513,"SULT1C4","ENSG00000198075",1
"10718",2052,"2",109403213,109501933,"CCDC138","ENSG00000163006",1
"10719",2621,"2",109510927,109605828,"EDAR","ENSG00000135960",-1
"10720",2824,"2",109745804,110262207,"SH3RF3","ENSG00000172985",1
"10722",3729,"2",110371911,110376563,"SOWAHC","ENSG00000198142",1
"10725",4729,"2",110841447,110874143,"MALL","ENSG00000144063",-1
"10726",4793,"2",110879888,110962643,"NPHP1","ENSG00000144061",-1
"10730",6347,"2",111395275,111435691,"BUB1","ENSG00000169679",-1
"10731",7264,"2",111490150,111875799,"ACOXL","ENSG00000153093",1
"10734",963,"2",112656056,112787138,"MERTK","ENSG00000153208",1
"10736",2001,"2",112895962,112945791,"FBLN7","ENSG00000144152",1
"10738",2309,"2",113033171,113097640,"ZC3H6","ENSG00000188177",1
"10740",3412,"2",113239731,113299316,"TTL","ENSG00000114999",1
"10742",4351,"2",113341817,113346852,"CHCHD5","ENSG00000125611",1
"10744",4792,"2",113479063,113500456,"NT5DC4","ENSG00000144130",1
"10745",4946,"2",113493930,113522254,"CKAP2L","ENSG00000169607",-1
"10746",5265,"2",113531492,113542167,"IL1A","ENSG00000115008",-1
"10747",5365,"2",113587328,113594480,"IL1B","ENSG00000125538",-1
"10748",5731,"2",113670548,113676459,"IL37","ENSG00000125571",1
"10749",5838,"2",113730780,113743242,"IL36G","ENSG00000136688",1
"10750",5959,"2",113763038,113765621,"IL36A","ENSG00000136694",1
"10751",6114,"2",113779668,113810444,"IL36B","ENSG00000136696",-1
"10752",6205,"2",113816215,113822959,"IL36RN","ENSG00000136695",1
"10753",576,"2",113825547,113833427,"IL1F10","ENSG00000136697",1
"10754",751,"2",113864791,113891593,"IL1RN","ENSG00000136689",1
"10756",1868,"2",113973574,114036527,"PAX8","ENSG00000125618",-1
"10758",3555,"2",114204992,114205429,"AC016745.1","ENSG00000238091",-1
"10759",3558,"2",114256661,114258728,"FOXD4L1","ENSG00000184492",1
"10763",5597,"2",115199876,116603328,"DPP10","ENSG00000175497",1
"10767",654,"2",119599747,119605254,"EN1","ENSG00000163064",-1
"10768",761,"2",119699742,119752236,"MARCO","ENSG00000019169",1
"10769",966,"2",119913819,119916465,"C1QL2","ENSG00000144119",-1
"10770",988,"2",119981384,120023228,"STEAP3","ENSG00000115107",1
"10771",1076,"2",120059801,120124404,"C2orf76","ENSG00000186132",-1
"10773",1566,"2",120187477,120196096,"TMEM37","ENSG00000171227",1
"10774",1576,"2",120197419,120282070,"SCTR","ENSG00000080293",-1
"10775",1746,"2",120302008,120419827,"PCDP1","ENSG00000163075",1
"10776",2354,"2",120436743,120444083,"TMEM177","ENSG00000144120",1
"10779",4077,"2",120978854,120980984,"TMEM185B","ENSG00000226479",-1
"10781",4168,"2",121103719,121109384,"INHBB","ENSG00000163083",1
"10783",4204,"2",121493199,121750229,"GLI2","ENSG00000074047",1
"10784",4639,"2",121974163,122042783,"TFCP2L1","ENSG00000115112",-1
"10788",6654,"2",124782864,125672864,"CNTNAP5","ENSG00000155052",1
"10789",6769,"2",127413509,127454246,"GYPC","ENSG00000136732",1
"10790",7514,"2",127805603,127864931,"BIN1","ENSG00000136717",-1
"10791",8525,"2",127941696,127977654,"CYP27C1","ENSG00000186684",-1
"10794",9141,"2",128176003,128186822,"PROC","ENSG00000115718",1
"10796",10274,"2",128293378,128395304,"MYO7B","ENSG00000169994",1
"10797",10693,"2",128395956,128439360,"LIMS2","ENSG00000072163",-1
"10798",10954,"2",128403439,128410213,"GPR17","ENSG00000144230",1
"10800",11414,"2",128458597,128461385,"SFT2D3","ENSG00000173349",1
"10802",11454,"2",128619204,128643496,"AMMECR1L","ENSG00000144233",-1
"10803",11501,"2",128698791,128785694,"SAP130","ENSG00000136715",-1
"10805",12322,"2",128994290,129076151,"HS6ST1","ENSG00000136720",-1
"10806",12355,"2",130737235,130740311,"RAB6C","ENSG00000222014",1
"10807",12369,"2",130831108,130886795,"POTEF","ENSG00000196604",-1
"10808",12444,"2",130896860,130902707,"CCDC74B","ENSG00000152076",-1
"10811",13382,"2",130949318,130956034,"TUBA3E","ENSG00000152086",-1
"10815",14044,"2",131217028,131267239,"POTEI","ENSG00000196834",-1
"10816",14050,"2",131278770,131285579,"CFC1B","ENSG00000152093",1
"10817",14086,"2",131350339,131357123,"CFC1","ENSG00000136698",-1
"10818",14226,"2",131369054,131415664,"POTEJ","ENSG00000222038",1
"10819",14230,"2",131486643,131487909,"GPR148","ENSG00000173302",1
"10820",14237,"2",131513008,131525707,"AMER3","ENSG00000178171",1
"10821",14300,"2",131594489,131804836,"ARHGEF4","ENSG00000136002",1
"10824",14811,"2",131975882,132022965,"POTEE","ENSG00000188219",1
