"chr" "chromStart" "chromEnd" "hgnc_symbol" "ensembl_gene_id" "strand"
"9534" "chr19" 39786965 39789313 "IFNL1" "ENSG00000182393" 1
"9535" "chr19" 39797208 39805976 "LRFN1" "ENSG00000128011" -1
"9537" "chr19" 39833036 39876350 "SAMD4B" "ENSG00000179134" 1
"9539" "chr19" 39881943 39891277 "MED29" "ENSG00000063322" 1
"9541" "chr19" 39903225 39919054 "PLEKHG2" "ENSG00000090924" 1
"9544" "chr19" 39930212 39932082 "AC011500.1" "ENSG00000213922" 1
"9545" "chr19" 39971052 39984422 "TIMM50" "ENSG00000105197" 1
"9546" "chr19" 39989535 39999121 "DLL3" "ENSG00000090932" 1
"9547" "chr19" 40005753 40011326 "SELV" "ENSG00000186838" 1
"9548" "chr19" 40021630 40023494 "EID2B" "ENSG00000176401" -1
"9549" "chr19" 40028890 40030870 "EID2" "ENSG00000176396" -1
"9550" "chr19" 40093164 40098116 "LGALS13" "ENSG00000105198" 1
"9551" "chr19" 40146534 40151287 "LGALS16" "ENSG00000249861" 1
"9552" "chr19" 40194946 40200084 "LGALS14" "ENSG00000006659" 1
"9553" "chr19" 40221890 40228668 "CLC" "ENSG00000105205" -1
"9554" "chr19" 40267235 40276775 "LEUTX" "ENSG00000213921" 1
"9555" "chr19" 40315990 40324841 "DYRK1B" "ENSG00000105204" -1
"9557" "chr19" 40353963 40440533 "FCGBP" "ENSG00000090920" -1
"9559" "chr19" 40490041 40523514 "ZNF546" "ENSG00000187187" 1
"9560" "chr19" 40534167 40562116 "ZNF780B" "ENSG00000128000" -1
"9561" "chr19" 40575059 40596845 "ZNF780A" "ENSG00000197782" -1
"9562" "chr19" 40697651 40721482 "MAP3K10" "ENSG00000130758" 1
"9563" "chr19" 40721965 40724306 "TTC9B" "ENSG00000174521" -1
"9564" "chr19" 40728115 40732597 "CNTD2" "ENSG00000105219" -1
"9566" "chr19" 40825443 40854434 "C19orf47" "ENSG00000160392" -1
"9568" "chr19" 40885178 40896094 "HIPK4" "ENSG00000160396" -1
"9569" "chr19" 40899675 40919273 "PRX" "ENSG00000105227" -1
"9570" "chr19" 40927499 40931932 "SERTAD1" "ENSG00000197019" -1
"9571" "chr19" 40946751 40950612 "SERTAD3" "ENSG00000167565" -1
"9573" "chr19" 40972148 41082370 "SPTBN4" "ENSG00000160460" 1
"9574" "chr19" 41082757 41097305 "SHKBP1" "ENSG00000160410" 1
"9575" "chr19" 41098789 41135725 "LTBP4" "ENSG00000090006" 1
"9576" "chr19" 41172596 41196877 "NUMBL" "ENSG00000105245" -1
"9577" "chr19" 41197434 41224112 "ADCK4" "ENSG00000123815" -1
"9578" "chr19" 41223008 41246765 "ITPKC" "ENSG00000086544" 1
"9579" "chr19" 41246761 41257458 "C19orf54" "ENSG00000188493" -1
"9582" "chr19" 41284121 41302847 "RAB4B" "ENSG00000167578" 1
"9586" "chr19" 41381344 41388657 "CYP2A7" "ENSG00000198077" -1
"9587" "chr19" 41497204 41524303 "CYP2B6" "ENSG00000197408" 1
"9588" "chr19" 41594377 41602100 "CYP2A13" "ENSG00000197838" 1
"9589" "chr19" 41620337 41634271 "CYP2F1" "ENSG00000197446" 1
"9590" "chr19" 41698954 41713444 "CYP2S1" "ENSG00000167600" 1
"9591" "chr19" 41725108 41767671 "AXL" "ENSG00000167601" 1
"9593" "chr19" 41807492 41859816 "TGFB1" "ENSG00000105329" -1
"9594" "chr19" 41816094 41830788 "CCDC97" "ENSG00000142039" 1
"9596" "chr19" 41856816 41889988 "TMEM91" "ENSG00000142046" 1
"9597" "chr19" 41860326 41870078 "B9D2" "ENSG00000123810" -1
"9598" "chr19" 41884215 41930910 "BCKDHA" "ENSG00000248098" 1
"9599" "chr19" 41892279 41903384 "EXOSC5" "ENSG00000077348" -1
"9600" "chr19" 41931264 41934635 "B3GNT8" "ENSG00000177191" -1
"9601" "chr19" 41937223 41946622 "ATP5SL" "ENSG00000105341" -1
"9602" "chr19" 41949063 41950670 "C19orf69" "ENSG00000204978" 1
"9603" "chr19" 42055886 42093197 "CEACAM21" "ENSG00000007129" 1
"9604" "chr19" 42125344 42133442 "CEACAM4" "ENSG00000105352" -1
"9605" "chr19" 42177235 42210895 "CEACAM7" "ENSG00000007306" -1
"9606" "chr19" 42212504 42233718 "CEACAM5" "ENSG00000105388" 1
"9608" "chr19" 42254885 42276113 "CEACAM6" "ENSG00000086548" 1
"9609" "chr19" 42300369 42315591 "CEACAM3" "ENSG00000170956" 1
"9610" "chr19" 42341148 42348760 "LYPD4" "ENSG00000183103" -1
"9611" "chr19" 42348806 42356401 "DMRTC2" "ENSG00000142025" 1
"9613" "chr19" 42381190 42385439 "CD79A" "ENSG00000105369" 1
"9614" "chr19" 42387228 42434302 "ARHGEF1" "ENSG00000076928" 1
"9615" "chr19" 42460833 42463542 "RABAC1" "ENSG00000105404" -1
"9616" "chr19" 42470734 42501649 "ATP1A3" "ENSG00000105409" -1
"9617" "chr19" 42502473 42573650 "GRIK5" "ENSG00000105737" -1
"9618" "chr19" 42572629 42585701 "ZNF574" "ENSG00000105732" 1
"9619" "chr19" 42590263 42700737 "POU2F2" "ENSG00000028277" -1
"9620" "chr19" 42702750 42724292 "DEDD2" "ENSG00000160570" -1
"9621" "chr19" 42724423 42732353 "ZNF526" "ENSG00000167625" 1
"9623" "chr19" 42746927 42749125 "AC006486.1" "ENSG00000204957" 1
"9624" "chr19" 42751724 42759309 "ERF" "ENSG00000105722" -1
"9625" "chr19" 42772689 42799949 "CIC" "ENSG00000079432" 1
"9627" "chr19" 42806250 42814973 "PRR19" "ENSG00000188368" 1
"9628" "chr19" 42817477 42829214 "TMEM145" "ENSG00000167619" 1
"9629" "chr19" 42829761 42882921 "MEGF8" "ENSG00000105429" 1
"9630" "chr19" 42891171 42894439 "CNFN" "ENSG00000105427" -1
"9631" "chr19" 42905659 42931578 "LIPE" "ENSG00000079435" -1
"9632" "chr19" 42932440 42947200 "CXCL17" "ENSG00000189377" -1
"9634" "chr19" 43084393 43099207 "CEACAM8" "ENSG00000124469" -1
"9635" "chr19" 43225790 43244721 "PSG3" "ENSG00000221826" -1
"9636" "chr19" 43256838 43359843 "PSG8" "ENSG00000124467" -1
"9637" "chr19" 43370616 43383974 "PSG1" "ENSG00000231924" -1
"9638" "chr19" 43406231 43423715 "PSG6" "ENSG00000170848" -1
"9639" "chr19" 43511808 43530664 "PSG11" "ENSG00000243130" -1
"9640" "chr19" 43568363 43587197 "PSG2" "ENSG00000242221" -1
"9641" "chr19" 43670408 43690688 "PSG5" "ENSG00000204941" -1
"9642" "chr19" 43696854 43711451 "PSG4" "ENSG00000243137" -1
"9643" "chr19" 43715943 43773682 "PSG9" "ENSG00000183668" -1
"9644" "chr19" 43905648 43922763 "TEX101" "ENSG00000131126" 1
"9645" "chr19" 43964939 43969812 "LYPD3" "ENSG00000124466" -1
"9646" "chr19" 43979106 44009087 "PHLDB3" "ENSG00000176531" -1
"9647" "chr19" 44010871 44031396 "ETHE1" "ENSG00000105755" -1
"9648" "chr19" 44029649 44040282 "ZNF575" "ENSG00000176472" 1
"9649" "chr19" 44047192 44084625 "XRCC1" "ENSG00000073050" -1
"9650" "chr19" 44080952 44088116 "PINLYP" "ENSG00000234465" 1
"9651" "chr19" 44088521 44100287 "IRGQ" "ENSG00000167378" -1
"9652" "chr19" 44100544 44105309 "ZNF576" "ENSG00000124444" 1
"9653" "chr19" 44100769 44118649 "SRRM5" "ENSG00000226763" 1
"9654" "chr19" 44111371 44124026 "ZNF428" "ENSG00000131116" -1
"9655" "chr19" 44126520 44143991 "CADM4" "ENSG00000105767" -1
"9656" "chr19" 44150247 44174699 "PLAUR" "ENSG00000011422" -1
"9657" "chr19" 44220162 44224173 "IRGC" "ENSG00000124449" 1
"9658" "chr19" 44235301 44259142 "SMG9" "ENSG00000105771" -1
"9659" "chr19" 44270685 44285409 "KCNN4" "ENSG00000104783" -1
"9660" "chr19" 44300081 44331358 "LYPD5" "ENSG00000159871" -1
"9661" "chr19" 44331444 44353307 "ZNF283" "ENSG00000167637" 1
"9662" "chr19" 44376515 44405537 "ZNF404" "ENSG00000176222" -1
"9663" "chr19" 44416781 44439430 "ZNF45" "ENSG00000124459" -1
"9664" "chr19" 44455375 44471861 "ZNF221" "ENSG00000159905" 1
"9665" "chr19" 44472014 44502477 "ZNF155" "ENSG00000204920" 1
"9667" "chr19" 44529494 44537265 "ZNF222" "ENSG00000159885" 1
"9668" "chr19" 44555520 44572144 "ZNF223" "ENSG00000178386" 1
"9669" "chr19" 44576297 44593766 "ZNF284" "ENSG00000186026" 1
"9674" "chr19" 44711700 44741421 "ZNF227" "ENSG00000131115" 1
"9675" "chr19" 44732882 44809199 "ZNF235" "ENSG00000159917" -1
"9676" "chr19" 44754318 44779470 "ZNF233" "ENSG00000159915" 1
"9677" "chr19" 44830708 44871377 "ZNF112" "ENSG00000062370" -1
"9679" "chr19" 44921685 44952766 "ZNF229" "ENSG00000167383" -1
"9680" "chr19" 44979854 45004576 "ZNF180" "ENSG00000167384" -1
"9681" "chr19" 45116940 45140081 "IGSF23" "ENSG00000216588" 1
"9682" "chr19" 45147098 45166850 "PVR" "ENSG00000073008" 1
"9683" "chr19" 45165545 45187631 "CEACAM19" "ENSG00000186567" 1
"9684" "chr19" 45202421 45213986 "CEACAM16" "ENSG00000213892" 1
"9685" "chr19" 45250962 45263301 "BCL3" "ENSG00000069399" 1
"9686" "chr19" 45281126 45303891 "CBLC" "ENSG00000142273" 1
"9689" "chr19" 45393826 45406946 "TOMM40" "ENSG00000130204" 1
"9692" "chr19" 45445495 45452822 "APOC4-APOC2" "ENSG00000224916" 1
"9694" "chr19" 45449243 45452822 "APOC2" "ENSG00000234906" 1
"9696" "chr19" 45504688 45541452 "RELB" "ENSG00000104856" 1
"9697" "chr19" 45542298 45574214 "CLASRP" "ENSG00000104859" 1
"9698" "chr19" 45574758 45579846 "ZNF296" "ENSG00000170684" -1
"9699" "chr19" 45582453 45594782 "GEMIN7" "ENSG00000142252" 1
"9700" "chr19" 45582546 45808541 "MARK4" "ENSG00000007047" 1
"9701" "chr19" 45594654 45651335 "PPP1R37" "ENSG00000104866" 1
"9702" "chr19" 45653008 45663408 "NKPD1" "ENSG00000179846" -1
"9703" "chr19" 45666186 45681495 "TRAPPC6A" "ENSG00000007255" -1
"9704" "chr19" 45682003 45685059 "BLOC1S3" "ENSG00000189114" 1
"9705" "chr19" 45715879 45737469 "EXOC3L2" "ENSG00000130201" -1
"9706" "chr19" 45809672 45826235 "CKM" "ENSG00000104879" -1
"9707" "chr19" 45836692 45854778 "KLC3" "ENSG00000104892" 1
"9708" "chr19" 45853095 45874176 "ERCC2" "ENSG00000104884" -1
"9709" "chr19" 45882892 45909607 "PPP1R13L" "ENSG00000104881" -1
"9710" "chr19" 45909467 45914024 "CD3EAP" "ENSG00000117877" 1
"9712" "chr19" 45971253 45978437 "FOSB" "ENSG00000125740" 1
"9713" "chr19" 45988547 46000319 "RTN2" "ENSG00000125744" -1
"9714" "chr19" 45992035 46005768 "PPM1N" "ENSG00000213889" 1
"9715" "chr19" 46009837 46030241 "VASP" "ENSG00000125753" 1
"9716" "chr19" 46030685 46105470 "OPA3" "ENSG00000125741" -1
"9717" "chr19" 46093022 46105466 "GPR4" "ENSG00000177464" -1
"9719" "chr19" 46171502 46186982 "GIPR" "ENSG00000010310" 1
"9721" "chr19" 46195741 46207247 "QPCTL" "ENSG00000011478" 1
"9722" "chr19" 46213887 46234162 "FBXO46" "ENSG00000177051" -1
"9723" "chr19" 46268043 46272484 "SIX5" "ENSG00000177045" -1
"9724" "chr19" 46272975 46285810 "DMPK" "ENSG00000104936" -1
"9725" "chr19" 46286205 46296060 "DMWD" "ENSG00000185800" -1
"9726" "chr19" 46298968 46318577 "RSPH6A" "ENSG00000104941" -1
"9727" "chr19" 46318668 46366548 "SYMPK" "ENSG00000125755" -1
"9728" "chr19" 46367247 46377055 "FOXA3" "ENSG00000170608" 1
"9729" "chr19" 46386866 46389376 "IRF2BP1" "ENSG00000170604" -1
"9730" "chr19" 46393278 46405862 "MYPOP" "ENSG00000176182" -1
"9731" "chr19" 46416475 46418036 "NANOS2" "ENSG00000188425" -1
"9732" "chr19" 46436992 46476804 "NOVA2" "ENSG00000104967" -1
"9733" "chr19" 46498339 46524576 "CCDC61" "ENSG00000104983" 1
"9734" "chr19" 46522411 46526323 "PGLYRP1" "ENSG00000008438" -1
"9735" "chr19" 46543006 46580376 "IGFL4" "ENSG00000204869" -1
"9736" "chr19" 46623328 46627931 "IGFL3" "ENSG00000188624" -1
"9737" "chr19" 46646363 46664556 "IGFL2" "ENSG00000204866" 1
"9738" "chr19" 46733009 46734500 "IGFL1" "ENSG00000188293" 1
"9739" "chr19" 46800303 46846690 "HIF3A" "ENSG00000124440" 1
"9741" "chr19" 46913629 46916841 "CCDC8" "ENSG00000169515" -1
"9742" "chr19" 46969748 46974820 "PNMAL1" "ENSG00000182013" -1
"9743" "chr19" 46984053 47104457 "PPP5D1" "ENSG00000230510" -1
"9744" "chr19" 46990163 46999755 "PNMAL2" "ENSG00000204851" -1
"9745" "chr19" 46997765 46999755 "AC011484.1" "ENSG00000204850" 1
"9747" "chr19" 47123725 47128375 "PTGIR" "ENSG00000160013" -1
"9748" "chr19" 47137333 47137942 "GNG8" "ENSG00000167414" -1
"9749" "chr19" 47150869 47164395 "DACT3" "ENSG00000197380" -1
"9750" "chr19" 47177532 47220384 "PRKD2" "ENSG00000105287" -1
"9751" "chr19" 47222764 47250251 "STRN4" "ENSG00000090372" -1
"9752" "chr19" 47249303 47280245 "FKRP" "ENSG00000181027" 1
"9756" "chr19" 47523077 47549033 "NPAS1" "ENSG00000130751" 1
"9757" "chr19" 47549165 47551888 "TMEM160" "ENSG00000130748" -1
"9758" "chr19" 47567444 47617009 "ZC3H4" "ENSG00000130749" -1
"9760" "chr19" 47724081 47736023 "BBC3" "ENSG00000105327" -1
"9761" "chr19" 47759237 47775210 "CCDC9" "ENSG00000105321" 1
"9763" "chr19" 47793280 47825323 "C5AR1" "ENSG00000197405" 1
"9764" "chr19" 47835404 47846606 "C5AR2" "ENSG00000134830" 1
"9765" "chr19" 47852538 47885961 "DHX34" "ENSG00000134815" 1
"9766" "chr19" 47906381 47922780 "MEIS3" "ENSG00000105419" -1
"9767" "chr19" 47931274 47975425 "SLC8A2" "ENSG00000118160" -1
"9768" "chr19" 47978401 47987525 "KPTN" "ENSG00000118162" -1
"9770" "chr19" 48023942 48059113 "ZNF541" "ENSG00000118156" -1
"9771" "chr19" 48111453 48206533 "GLTSCR1" "ENSG00000063169" 1
"9772" "chr19" 48216600 48246391 "EHD2" "ENSG00000024422" 1
"9775" "chr19" 48304500 48322308 "TPRX1" "ENSG00000178928" -1
"9776" "chr19" 48322703 48346587 "CRX" "ENSG00000105392" 1
"9778" "chr19" 48373723 48389654 "SULT2A1" "ENSG00000105398" -1
"9780" "chr19" 48497908 48528410 "ELSPBP1" "ENSG00000169393" 1
"9781" "chr19" 48533210 48547310 "CABP5" "ENSG00000105507" -1
"9782" "chr19" 48551100 48614074 "PLA2G4C" "ENSG00000105499" -1
"9783" "chr19" 48618702 48673860 "LIG1" "ENSG00000105486" -1
"9784" "chr19" 48673949 48700877 "C19orf68" "ENSG00000185453" 1
"9785" "chr19" 48675575 48790865 "ZNF114" "ENSG00000178150" 1
"9786" "chr19" 48684027 48759203 "CARD8" "ENSG00000105483" -1
"9787" "chr19" 48799714 48825151 "CCDC114" "ENSG00000105479" -1
"9789" "chr19" 48835613 48867494 "TMEM143" "ENSG00000161558" -1
"9790" "chr19" 48867652 48879633 "SYNGR4" "ENSG00000105467" 1
"9792" "chr19" 48898132 48948188 "GRIN2D" "ENSG00000105464" 1
"9793" "chr19" 48949030 48960279 "GRWD1" "ENSG00000105447" 1
"9794" "chr19" 48958766 48969367 "KCNJ14" "ENSG00000182324" 1
"9796" "chr19" 48988528 49016446 "LMTK3" "ENSG00000142235" -1
"9797" "chr19" 49055332 49102682 "SULT2B1" "ENSG00000088002" 1
"9798" "chr19" 49104067 49118111 "FAM83E" "ENSG00000105523" -1
"9799" "chr19" 49110000 49110970 "SPACA4" "ENSG00000177202" 1
"9801" "chr19" 49122548 49133974 "SPHK2" "ENSG00000063176" 1
"9802" "chr19" 49133287 49140695 "DBP" "ENSG00000105516" -1
"9803" "chr19" 49141199 49149569 "CA11" "ENSG00000063180" -1
"9804" "chr19" 49164664 49176338 "NTN5" "ENSG00000142233" -1
"9805" "chr19" 49199228 49209207 "FUT2" "ENSG00000176920" 1
"9806" "chr19" 49215999 49222978 "MAMSTR" "ENSG00000176909" -1
"9807" "chr19" 49223844 49243978 "RASIP1" "ENSG00000105538" -1
"9808" "chr19" 49244109 49250166 "IZUMO1" "ENSG00000182264" -1
"9809" "chr19" 49251268 49258647 "FUT1" "ENSG00000174951" -1
"9810" "chr19" 49258816 49261587 "FGF21" "ENSG00000105550" 1
"9811" "chr19" 49298319 49314286 "BCAT2" "ENSG00000105552" -1
"9812" "chr19" 49316274 49339935 "HSD17B14" "ENSG00000087076" -1
"9813" "chr19" 49340354 49371889 "PLEKHA4" "ENSG00000105559" -1
"9814" "chr19" 49375649 49379314 "PPP1R15A" "ENSG00000087074" 1
"9815" "chr19" 49384222 49401990 "TULP2" "ENSG00000104804" -1
"9817" "chr19" 49436939 49448226 "DHDH" "ENSG00000104808" 1
"9822" "chr19" 49519237 49520338 "LHB" "ENSG00000104826" -1
"9823" "chr19" 49526126 49527590 "CGB" "ENSG00000104827" -1
"9824" "chr19" 49535169 49536495 "CGB2" "ENSG00000104818" 1
"9826" "chr19" 49547141 49548568 "CGB5" "ENSG00000189052" 1
"9827" "chr19" 49550895 49552400 "CGB8" "ENSG00000213030" -1
"9828" "chr19" 49557531 49562117 "CGB7" "ENSG00000196337" -1
"9829" "chr19" 49559050 49568333 "NTF4" "ENSG00000225950" -1
"9830" "chr19" 49570675 49576198 "KCNA7" "ENSG00000104848" -1
"9832" "chr19" 49617581 49621717 "LIN7B" "ENSG00000104863" 1
"9833" "chr19" 49621655 49622397 "C19orf73" "ENSG00000221916" -1
"9834" "chr19" 49622646 49654283 "PPFIA3" "ENSG00000177380" 1
"9835" "chr19" 49654455 49658681 "HRC" "ENSG00000130528" -1
"9836" "chr19" 49660998 49715093 "TRPM4" "ENSG00000130529" 1
"9837" "chr19" 49792895 49828482 "SLC6A16" "ENSG00000063127" -1
"9838" "chr19" 49838428 49846592 "CD37" "ENSG00000104894" 1
"9839" "chr19" 49843852 49865714 "TEAD2" "ENSG00000074219" -1
"9840" "chr19" 49865040 49878373 "DKKL1" "ENSG00000104901" 1
"9841" "chr19" 49891475 49921251 "CCDC155" "ENSG00000161609" 1
"9842" "chr19" 49925671 49926698 "PTH2" "ENSG00000142538" -1
"9843" "chr19" 49932658 49945617 "SLC17A7" "ENSG00000104888" -1
"9845" "chr19" 49956426 49974305 "ALDH16A1" "ENSG00000161618" 1
"9846" "chr19" 49977464 49989488 "FLT3LG" "ENSG00000090554" 1
"9851" "chr19" 50030875 50050219 "RCN3" "ENSG00000142552" 1
"9852" "chr19" 50058968 50093519 "NOSIP" "ENSG00000142546" -1
"9853" "chr19" 50083903 50094272 "PRRG2" "ENSG00000126460" 1
"9854" "chr19" 50094900 50129696 "PRR12" "ENSG00000126464" 1
"9855" "chr19" 50138549 50143458 "RRAS" "ENSG00000126458" -1
"9856" "chr19" 50145382 50161899 "SCAF1" "ENSG00000126461" 1
"9857" "chr19" 50162826 50169132 "IRF3" "ENSG00000126456" -1
"9858" "chr19" 50168823 50177173 "BCL2L12" "ENSG00000126453" 1
"9860" "chr19" 50191921 50193832 "ADM5" "ENSG00000224420" 1
"9861" "chr19" 50194155 50216988 "CPT1C" "ENSG00000169169" 1
"9862" "chr19" 50243010 50266587 "TSKS" "ENSG00000126467" -1
"9863" "chr19" 50270225 50310370 "AP2A1" "ENSG00000196961" 1
"9864" "chr19" 50310126 50320633 "FUZ" "ENSG00000010361" -1
"9865" "chr19" 50321539 50342073 "MED25" "ENSG00000104973" 1
"9867" "chr19" 50364461 50371166 "PNKP" "ENSG00000039650" -1
"9868" "chr19" 50372295 50381716 "AKT1S1" "ENSG00000204673" -1
"9869" "chr19" 50380682 50392005 "TBC1D17" "ENSG00000104946" 1
"9870" "chr19" 50392911 50432796 "IL4I1" "ENSG00000104951" -1
"9872" "chr19" 50431959 50437192 "ATF5" "ENSG00000169136" 1
"9873" "chr19" 50452242 50464429 "SIGLEC11" "ENSG00000161640" -1
"9874" "chr19" 50479724 50529203 "VRK3" "ENSG00000105053" -1
"9875" "chr19" 50528971 50556671 "ZNF473" "ENSG00000142528" 1
"9876" "chr19" 50655805 50666452 "IZUMO2" "ENSG00000161652" -1
"9877" "chr19" 50691443 50813802 "MYH14" "ENSG00000105357" 1
"9878" "chr19" 50815194 50836772 "KCNC3" "ENSG00000131398" -1
"9879" "chr19" 50832910 50886239 "NR1H2" "ENSG00000131408" 1
"9880" "chr19" 50861734 50869087 "NAPSA" "ENSG00000131400" -1
"9881" "chr19" 50887461 50921273 "POLD1" "ENSG00000062822" 1
"9883" "chr19" 50936160 50969578 "MYBPC2" "ENSG00000086967" 1
"9884" "chr19" 50970042 50980010 "FAM71E1" "ENSG00000142530" -1
"9886" "chr19" 51009255 51014610 "JOSD2" "ENSG00000161677" -1
"9887" "chr19" 51014857 51017947 "ASPDH" "ENSG00000204653" -1
"9888" "chr19" 51020149 51071302 "LRRC4B" "ENSG00000131409" -1
"9889" "chr19" 51124564 51171651 "SYT3" "ENSG00000213023" -1
"9890" "chr19" 51152702 51162567 "C19orf81" "ENSG00000235034" 1
"9891" "chr19" 51165084 51222707 "SHANK1" "ENSG00000161681" -1
"9892" "chr19" 51226586 51228974 "CLEC11A" "ENSG00000105472" 1
"9893" "chr19" 51273721 51274989 "GPR32" "ENSG00000142511" 1
"9894" "chr19" 51293672 51298481 "ACPT" "ENSG00000142513" 1
"9895" "chr19" 51300961 51308186 "C19orf48" "ENSG00000167747" -1
"9896" "chr19" 51322404 51327043 "KLK1" "ENSG00000167748" -1
"9897" "chr19" 51328545 51340469 "KLK15" "ENSG00000174562" -1
"9898" "chr19" 51358171 51364020 "KLK3" "ENSG00000142515" 1
"9899" "chr19" 51364824 51383823 "KLK2" "ENSG00000167751" 1
"9900" "chr19" 51409608 51413994 "KLK4" "ENSG00000167749" -1
"9901" "chr19" 51446559 51456349 "KLK5" "ENSG00000167754" -1
"9902" "chr19" 51461887 51472929 "KLK6" "ENSG00000167755" -1
"9903" "chr19" 51479729 51487355 "KLK7" "ENSG00000169035" -1
"9904" "chr19" 51499263 51505967 "KLK8" "ENSG00000129455" -1
"9905" "chr19" 51503806 51512890 "KLK9" "ENSG00000213022" -1
"9906" "chr19" 51515995 51523431 "KLK10" "ENSG00000129451" -1
"9907" "chr19" 51525472 51531295 "KLK11" "ENSG00000167757" -1
"9908" "chr19" 51532348 51538486 "KLK12" "ENSG00000186474" -1
"9909" "chr19" 51559463 51568371 "KLK13" "ENSG00000167759" -1
"9910" "chr19" 51580752 51587502 "KLK14" "ENSG00000129437" -1
"9911" "chr19" 51600863 51611627 "CTU1" "ENSG00000142544" -1
"9912" "chr19" 51628165 51639908 "SIGLEC9" "ENSG00000129450" 1
"9913" "chr19" 51645556 51656783 "SIGLEC7" "ENSG00000168995" 1
"9914" "chr19" 51728320 51747115 "CD33" "ENSG00000105383" 1
"9915" "chr19" 51749603 51772584 "SIGLECL1" "ENSG00000179213" 1
"9916" "chr19" 51815102 51833608 "IGLON5" "ENSG00000142549" 1
"9917" "chr19" 51834790 51845378 "VSIG10L" "ENSG00000186806" -1
"9919" "chr19" 51870352 51872257 "CLDND2" "ENSG00000160318" -1
"9920" "chr19" 51874860 51875969 "NKG7" "ENSG00000105374" -1
"9921" "chr19" 51883163 51891214 "LIM2" "ENSG00000105370" -1
"9923" "chr19" 51913275 51921057 "SIGLEC10" "ENSG00000142512" -1
"9924" "chr19" 51954101 51961710 "SIGLEC8" "ENSG00000105366" -1
"9925" "chr19" 51979838 51994206 "CEACAM18" "ENSG00000213822" 1
"9927" "chr19" 52022779 52035110 "SIGLEC6" "ENSG00000105492" -1
"9928" "chr19" 52074551 52092991 "ZNF175" "ENSG00000105497" 1
"9929" "chr19" 52095036 52097630 "AC018755.1" "ENSG00000167765" -1
"9930" "chr19" 52114781 52150151 "SIGLEC5" "ENSG00000105501" -1
"9932" "chr19" 52216365 52227247 "HAS1" "ENSG00000105509" -1
"9933" "chr19" 52248425 52307363 "FPR1" "ENSG00000171051" -1
"9934" "chr19" 52255279 52273779 "FPR2" "ENSG00000171049" 1
"9935" "chr19" 52298416 52329442 "FPR3" "ENSG00000187474" 1
"9937" "chr19" 52392477 52408293 "ZNF649" "ENSG00000198093" -1
"9938" "chr19" 52430400 52452012 "ZNF613" "ENSG00000176024" 1
"9941" "chr19" 52516018 52533493 "ZNF614" "ENSG00000142556" -1
"9943" "chr19" 52567719 52599018 "ZNF841" "ENSG00000197608" -1
"9944" "chr19" 52616344 52643175 "ZNF616" "ENSG00000204611" -1
"9945" "chr19" 52657117 52674896 "ZNF836" "ENSG00000196267" -1
"9949" "chr19" 52839498 52871031 "ZNF610" "ENSG00000167554" 1
"9950" "chr19" 52873170 52889048 "ZNF880" "ENSG00000221923" 1
"9952" "chr19" 52932440 52955568 "ZNF534" "ENSG00000198633" 1
"9957" "chr19" 53206066 53238326 "ZNF611" "ENSG00000213020" -1
"9958" "chr19" 53267448 53290044 "ZNF600" "ENSG00000189190" -1
"9959" "chr19" 53300662 53360853 "ZNF28" "ENSG00000198538" -1
"9960" "chr19" 53341261 53360902 "ZNF468" "ENSG00000204604" -1
"9961" "chr19" 53367043 53400946 "ZNF320" "ENSG00000182986" -1
"9962" "chr19" 53430388 53466164 "ZNF816" "ENSG00000180257" -1
"9963" "chr19" 53431728 53466076 "ZNF321P" "ENSG00000221874" -1
"9967" "chr19" 53611132 53636330 "ZNF415" "ENSG00000170954" -1
"9968" "chr19" 53627325 53662328 "ZNF347" "ENSG00000197937" -1
"9969" "chr19" 53662466 53696639 "ZNF665" "ENSG00000197497" -1
"9970" "chr19" 53731577 53758151 "ZNF677" "ENSG00000197928" -1
"9971" "chr19" 53761545 53765090 "VN1R2" "ENSG00000196131" 1
"9972" "chr19" 53769929 53770972 "VN1R4" "ENSG00000228567" -1
"9973" "chr19" 53792856 53794875 "BIRC8" "ENSG00000163098" -1
"9976" "chr19" 53893046 53930574 "ZNF765" "ENSG00000196417" 1
"9977" "chr19" 53970989 54006950 "ZNF813" "ENSG00000198346" 1
"9979" "chr19" 54135310 54140263 "DPRX" "ENSG00000204595" 1
"9980" "chr19" 54296857 54327648 "NLRP12" "ENSG00000142405" -1
"9982" "chr19" 54382444 54410906 "PRKCG" "ENSG00000126583" 1
"9983" "chr19" 54412589 54447195 "CACNG7" "ENSG00000105605" 1
"9984" "chr19" 54466294 54493469 "CACNG8" "ENSG00000142408" 1
"9985" "chr19" 54495542 54515923 "CACNG6" "ENSG00000130433" 1
"9986" "chr19" 54544079 54567207 "VSTM1" "ENSG00000189068" -1
"9987" "chr19" 54573149 54584634 "TARM1" "ENSG00000248385" -1
"9988" "chr19" 54597933 54606000 "OSCAR" "ENSG00000170909" -1
"9990" "chr19" 54610320 54619055 "TFPT" "ENSG00000105619" -1
"9993" "chr19" 54658899 54663620 "LENG1" "ENSG00000105617" -1
"9996" "chr19" 54693789 54697585 "TSEN34" "ENSG00000170892" 1
"9998" "chr19" 54720147 54746602 "LILRB3" "ENSG00000204577" -1
"9999" "chr19" 54720737 54746649 "LILRA6" "ENSG00000244482" -1
