"chr" "chromStart" "chromEnd" "hgnc_symbol" "ensembl_gene_id" "strand"
"11314" "chr2" 237993955 238009109 "COPS8" "ENSG00000198612" 1
"11315" "chr2" 238232646 238323018 "COL6A3" "ENSG00000163359" -1
"11316" "chr2" 238394071 238463961 "MLPH" "ENSG00000115648" 1
"11319" "chr2" 238536219 238722325 "LRRFIP1" "ENSG00000124831" 1
"11322" "chr2" 238875469 238951236 "UBE2F" "ENSG00000184182" 1
"11323" "chr2" 238969530 239008054 "SCLY" "ENSG00000132330" 1
"11327" "chr2" 239079042 239112370 "ILKAP" "ENSG00000132323" -1
"11331" "chr2" 239229082 239309541 "TRAF3IP1" "ENSG00000204104" 1
"11332" "chr2" 239335383 239360891 "ASB1" "ENSG00000065802" 1
"11337" "chr2" 240831867 240964819 "NDUFA10" "ENSG00000130414" -1
"11344" "chr2" 241418839 241508626 "ANKMY1" "ENSG00000144504" -1
"11356" "chr2" 242011584 242041747 "MTERFD2" "ENSG00000122085" -1
"11358" "chr2" 242088991 242123067 "PPP1R7" "ENSG00000115685" 1
"11360" "chr2" 242166679 242256476 "HDLBP" "ENSG00000115677" -1
"11361" "chr2" 242254515 242293442 "SEPT2" "ENSG00000168385" 1
"11362" "chr2" 242295658 242434256 "FARP2" "ENSG00000006607" 1
"11363" "chr2" 242432089 242449145 "STK25" "ENSG00000115694" -1
"11365" "chr2" 242523820 242576864 "THAP4" "ENSG00000176946" -1
"11366" "chr2" 242576628 242613272 "ATG4B" "ENSG00000168397" 1
"11368" "chr2" 242641450 242668893 "ING5" "ENSG00000168395" 1
"11385" "chr20" 388142 411610 "RBCK1" "ENSG00000125826" 1
"11386" "chr20" 416124 443197 "TBC1D20" "ENSG00000125875" -1
"11387" "chr20" 459116 524465 "CSNK2A1" "ENSG00000101266" -1
"11395" "chr20" 1093906 1160596 "PSMF1" "ENSG00000125818" 1
"11402" "chr20" 1349622 1373806 "FKBP1A" "ENSG00000088832" -1
"11403" "chr20" 1422807 1454487 "NSFL1C" "ENSG00000088833" -1
"11413" "chr20" 2442280 2451499 "SNRPB" "ENSG00000125835" -1
"11416" "chr20" 2632791 2639039 "NOP56" "ENSG00000101361" 1
"11417" "chr20" 2639041 2644865 "IDH3B" "ENSG00000101365" -1
"11423" "chr20" 2821349 2847378 "VPS16" "ENSG00000215305" 1
"11424" "chr20" 2844830 3019722 "PTPRA" "ENSG00000132670" 1
"11432" "chr20" 3170996 3185331 "DDRGK1" "ENSG00000198171" -1
"11433" "chr20" 3189514 3204516 "ITPA" "ENSG00000125877" 1
"11436" "chr20" 3451687 3631769 "ATRN" "ENSG00000088812" 1
"11443" "chr20" 3764498 3767337 "CENPB" "ENSG00000125817" -1
"11446" "chr20" 3827487 3849280 "MAVS" "ENSG00000088888" 1
"11447" "chr20" 3869486 3907605 "PANK2" "ENSG00000125779" 1
"11451" "chr20" 4666882 4682236 "PRNP" "ENSG00000171867" 1
"11456" "chr20" 5080486 5093749 "TMEM230" "ENSG00000089063" -1
"11457" "chr20" 5095599 5107272 "PCNA" "ENSG00000132646" -1
"11458" "chr20" 5107432 5178533 "CDS2" "ENSG00000101290" 1
"11460" "chr20" 5525085 5591672 "GPCPD1" "ENSG00000125772" -1
"11465" "chr20" 5986736 6020699 "CRLS1" "ENSG00000088766" 1
"11479" "chr20" 10618332 10654694 "JAG1" "ENSG00000101384" -1
"11481" "chr20" 11871371 11907257 "BTBD3" "ENSG00000132640" 1
"11484" "chr20" 13246709 13619587 "TASP1" "ENSG00000089123" -1
"11485" "chr20" 13694969 13765532 "ESF1" "ENSG00000089048" -1
"11486" "chr20" 13765596 13799067 "NDUFAF5" "ENSG00000101247" 1
"11488" "chr20" 13976015 16033842 "MACROD2" "ENSG00000172264" 1
"11490" "chr20" 16252749 16554078 "KIF16B" "ENSG00000089177" -1
"11491" "chr20" 16710606 16722421 "SNRPB2" "ENSG00000125870" 1
"11495" "chr20" 17550508 17590564 "DSTN" "ENSG00000125868" 1
"11496" "chr20" 17594323 17662940 "RRBP1" "ENSG00000125844" -1
"11498" "chr20" 17922241 17949623 "SNX5" "ENSG00000089006" -1
"11500" "chr20" 17949556 17971765 "MGME1" "ENSG00000125871" 1
"11506" "chr20" 18467184 18477887 "RBBP9" "ENSG00000089050" -1
"11507" "chr20" 18488137 18542059 "SEC23B" "ENSG00000101310" 1
"11508" "chr20" 18568537 18744561 "DTD1" "ENSG00000125821" 1
"11513" "chr20" 19867165 19983101 "RIN2" "ENSG00000132669" 1
"11514" "chr20" 19997760 20014299 "NAA20" "ENSG00000173418" 1
"11515" "chr20" 20015012 20036690 "CRNKL1" "ENSG00000101343" -1
"11518" "chr20" 20370196 20693131 "RALGAPA2" "ENSG00000188559" -1
"11519" "chr20" 21283942 21370463 "XRN2" "ENSG00000088930" 1
"11535" "chr20" 23608534 23619110 "CST3" "ENSG00000101439" -1
"11543" "chr20" 24943561 24973615 "APMAP" "ENSG00000101474" -1
"11546" "chr20" 25176329 25207365 "ENTPD6" "ENSG00000197586" 1
"11547" "chr20" 25228705 25278650 "PYGB" "ENSG00000100994" 1
"11548" "chr20" 25275379 25371619 "ABHD12" "ENSG00000100997" -1
"11554" "chr20" 29611857 29634010 "FRG1B" "ENSG00000149531" 1
"11563" "chr20" 30102231 30157370 "HM13" "ENSG00000101294" 1
"11566" "chr20" 30252255 30311792 "BCL2L1" "ENSG00000171552" -1
"11576" "chr20" 30697309 30755061 "TM9SF4" "ENSG00000101337" 1
"11578" "chr20" 30795683 30826470 "POFUT1" "ENSG00000101346" 1
"11579" "chr20" 30865467 30922814 "KIF3B" "ENSG00000101350" 1
"11580" "chr20" 30946155 31027122 "ASXL1" "ENSG00000171456" 1
"11581" "chr20" 31030862 31172876 "C20orf112" "ENSG00000197183" -1
"11582" "chr20" 31290493 31331803 "COMMD7" "ENSG00000149600" -1
"11584" "chr20" 31407699 31438211 "MAPRE1" "ENSG00000101367" 1
"11595" "chr20" 31946645 31989367 "CDK5RAP1" "ENSG00000101391" -1
"11597" "chr20" 32077881 32237842 "CBFA2T2" "ENSG00000078699" 1
"11598" "chr20" 32244893 32262269 "NECAB3" "ENSG00000125967" -1
"11604" "chr20" 32399110 32442172 "CHMP4B" "ENSG00000101421" 1
"11605" "chr20" 32581452 32696114 "RALY" "ENSG00000125970" 1
"11608" "chr20" 32868074 32899608 "AHCY" "ENSG00000101444" -1
"11609" "chr20" 32951041 33099198 "ITCH" "ENSG00000078747" 1
"11610" "chr20" 33104214 33128762 "DYNLRB1" "ENSG00000125971" 1
"11613" "chr20" 33284722 33413452 "NCOA6" "ENSG00000198646" -1
"11616" "chr20" 33459949 33515769 "ACSS2" "ENSG00000131069" 1
"11617" "chr20" 33516236 33543620 "GSS" "ENSG00000100983" -1
"11619" "chr20" 33590207 33680674 "TRPC4AP" "ENSG00000100991" -1
"11623" "chr20" 33866714 33872788 "EIF6" "ENSG00000242372" -1
"11625" "chr20" 33890369 33999944 "UQCC1" "ENSG00000101019" -1
"11628" "chr20" 34042985 34099804 "CEP250" "ENSG00000126001" 1
"11630" "chr20" 34129770 34145405 "ERGIC3" "ENSG00000125991" 1
"11632" "chr20" 34213953 34252878 "CPNE1" "ENSG00000214078" -1
"11633" "chr20" 34236847 34252878 "RBM12" "ENSG00000244462" -1
"11634" "chr20" 34255977 34287281 "NFS1" "ENSG00000244005" -1
"11635" "chr20" 34287194 34288906 "ROMO1" "ENSG00000125995" 1
"11636" "chr20" 34291531 34330234 "RBM39" "ENSG00000131051" -1
"11637" "chr20" 34359896 34538303 "PHF20" "ENSG00000025293" 1
"11640" "chr20" 34679426 34820721 "EPB41L1" "ENSG00000088367" 1
"11642" "chr20" 34894258 35157040 "DLGAP4" "ENSG00000080845" 1
"11643" "chr20" 35169887 35178228 "MYL9" "ENSG00000101335" 1
"11646" "chr20" 35234137 35240960 "C20orf24" "ENSG00000101084" 1
"11648" "chr20" 35280169 35374481 "NDRG3" "ENSG00000101079" -1
"11650" "chr20" 35405845 35492089 "SOGA1" "ENSG00000149639" -1
"11652" "chr20" 35518632 35580246 "SAMHD1" "ENSG00000101347" -1
"11656" "chr20" 35806813 35870022 "RPN2" "ENSG00000118705" 1
"11658" "chr20" 35918041 35945663 "MANBAL" "ENSG00000101363" 1
"11660" "chr20" 36120874 36156333 "BLCAP" "ENSG00000166619" -1
"11662" "chr20" 36322408 36500531 "CTNNBL1" "ENSG00000132792" 1
"11665" "chr20" 36661948 36720768 "RPRD1B" "ENSG00000101413" 1
"11670" "chr20" 37101459 37207504 "RALGAPB" "ENSG00000170471" 1
"11679" "chr20" 39657458 39753127 "TOP1" "ENSG00000198900" 1
"11680" "chr20" 39765600 39811629 "PLCG1" "ENSG00000124181" 1
"11681" "chr20" 39807088 39946312 "ZHX3" "ENSG00000174306" -1
"11684" "chr20" 40030741 40247133 "CHD6" "ENSG00000124177" -1
"11686" "chr20" 42086568 42092245 "SRSF6" "ENSG00000124193" 1
"11689" "chr20" 42219571 42275936 "IFT52" "ENSG00000101052" 1
"11694" "chr20" 42825136 42839431 "OSER1" "ENSG00000132823" -1
"11701" "chr20" 43124862 43150750 "SERINC3" "ENSG00000132824" -1
"11702" "chr20" 43160426 43252888 "PKIG" "ENSG00000168734" 1
"11707" "chr20" 43514317 43537173 "YWHAB" "ENSG00000166913" 1
"11708" "chr20" 43538703 43587676 "PABPC1L" "ENSG00000101104" 1
"11710" "chr20" 43595115 43708600 "STK4" "ENSG00000101109" 1
"11717" "chr20" 43880880 43883205 "SLPI" "ENSG00000124107" -1
"11720" "chr20" 43953928 43977064 "SDC4" "ENSG00000124145" -1
"11721" "chr20" 43990577 44005438 "SYS1" "ENSG00000204070" 1
"11724" "chr20" 44034697 44039250 "DBNDD2" "ENSG00000244274" 1
"11725" "chr20" 44044717 44054884 "PIGT" "ENSG00000124155" 1
"11727" "chr20" 44098346 44110172 "WFDC2" "ENSG00000101443" 1
"11740" "chr20" 44420576 44440066 "DNTTIP1" "ENSG00000101457" 1
"11741" "chr20" 44441215 44445596 "UBE2C" "ENSG00000175063" 1
"11743" "chr20" 44462449 44471914 "SNX21" "ENSG00000124104" 1
"11749" "chr20" 44518783 44527459 "CTSA" "ENSG00000064601" 1
"11750" "chr20" 44527399 44540794 "PLTP" "ENSG00000100979" -1
"11755" "chr20" 44689624 44718591 "NCOA5" "ENSG00000124160" -1
"11758" "chr20" 44978167 44993043 "SLC35C2" "ENSG00000080189" -1
"11759" "chr20" 44994688 45061704 "ELMO2" "ENSG00000062598" -1
"11764" "chr20" 45338126 45364965 "SLC2A10" "ENSG00000197496" 1
"11766" "chr20" 45837859 45985567 "ZMYND8" "ENSG00000101040" -1
"11768" "chr20" 46130601 46285621 "NCOA3" "ENSG00000124151" 1
"11769" "chr20" 46285092 46415360 "SULF2" "ENSG00000196562" -1
"11770" "chr20" 47240790 47444420 "PREX1" "ENSG00000124126" -1
"11771" "chr20" 47538427 47653230 "ARFGEF2" "ENSG00000124198" 1
"11772" "chr20" 47662849 47713489 "CSE1L" "ENSG00000124207" 1
"11773" "chr20" 47729878 47804904 "STAU1" "ENSG00000124214" -1
"11774" "chr20" 47835884 47860614 "DDX27" "ENSG00000124228" 1
"11775" "chr20" 47854483 47894963 "ZNFX1" "ENSG00000124201" -1
"11778" "chr20" 48249482 48330415 "B4GALT5" "ENSG00000158470" -1
"11781" "chr20" 48552948 48570429 "RNF114" "ENSG00000124226" 1
"11784" "chr20" 48697661 48732496 "UBE2V1" "ENSG00000244687" -1
"11787" "chr20" 49126891 49201299 "PTPN1" "ENSG00000196396" 1
"11789" "chr20" 49348081 49373332 "PARD6B" "ENSG00000124171" 1
"11791" "chr20" 49505585 49547958 "ADNP" "ENSG00000101126" -1
"11792" "chr20" 49551404 49575092 "DPM1" "ENSG00000000419" -1
"11796" "chr20" 50213053 50385173 "ATP9A" "ENSG00000054793" -1
"11798" "chr20" 50668202 50820847 "ZFP64" "ENSG00000020256" -1
"11800" "chr20" 52183604 52226446 "ZNF217" "ENSG00000171940" -1
"11807" "chr20" 54933971 54943719 "FAM210B" "ENSG00000124098" 1
"11809" "chr20" 54967427 54979518 "CSTF1" "ENSG00000101138" 1
"11811" "chr20" 55043647 55093943 "RTFDC1" "ENSG00000022277" 1
"11818" "chr20" 55926066 55954267 "RAE1" "ENSG00000101146" 1
"11824" "chr20" 56223448 56286592 "PMEPA1" "ENSG00000124225" -1
"11829" "chr20" 56964178 57026157 "VAPB" "ENSG00000124164" 1
"11832" "chr20" 57226328 57254582 "STX16" "ENSG00000124222" 1
"11835" "chr20" 57414773 57486247 "GNAS" "ENSG00000087460" 1
"11836" "chr20" 57556263 57570188 "NELFCD" "ENSG00000101158" 1
"11837" "chr20" 57570240 57582302 "CTSZ" "ENSG00000101160" -1
"11840" "chr20" 57608200 57617964 "SLMO2" "ENSG00000101166" -1
"11844" "chr20" 58438618 58508710 "SYCP2" "ENSG00000196074" -1
"11851" "chr20" 60697517 60710434 "LSM14B" "ENSG00000149657" 1
"11852" "chr20" 60711791 60718496 "PSMA7" "ENSG00000101182" -1
"11854" "chr20" 60758085 60778624 "MTG2" "ENSG00000101181" 1
"11856" "chr20" 60813580 60871268 "OSBPL2" "ENSG00000130703" 1
"11857" "chr20" 60877149 60883918 "ADRM1" "ENSG00000130706" 1
"11858" "chr20" 60883011 60942368 "LAMA5" "ENSG00000130702" -1
"11859" "chr20" 60962172 60963576 "RPS21" "ENSG00000171858" 1
"11871" "chr20" 61509090 61569304 "DIDO1" "ENSG00000101191" -1
"11872" "chr20" 61569471 61576996 "GID8" "ENSG00000101193" 1
"11875" "chr20" 61826781 61847586 "YTHDF1" "ENSG00000149658" -1
"11883" "chr20" 62152077 62153559 "PPDPF" "ENSG00000125534" 1
"11901" "chr20" 62496596 62522898 "TPD52L2" "ENSG00000101150" 1
"11902" "chr20" 62526518 62567384 "DNAJC5" "ENSG00000101152" 1
"11907" "chr20" 62612488 62664453 "PRPF6" "ENSG00000101161" 1
"11909" "chr20" 62681189 62703700 "TCEA2" "ENSG00000171703" 1
"11915" "chr20" 62887094 62926855 "PCMTD2" "ENSG00000203880" 1
"11921" "chr21" 15743436 15755805 "HSPA13" "ENSG00000155304" -1
"11923" "chr21" 16333556 16437321 "NRIP1" "ENSG00000180530" -1
"11924" "chr21" 17102344 17252377 "USP25" "ENSG00000155313" 1
"11927" "chr21" 18965971 18985265 "BTG3" "ENSG00000154640" -1
"11932" "chr21" 26957968 26979829 "MRPL39" "ENSG00000154719" -1
"11933" "chr21" 27011584 27089874 "JAM2" "ENSG00000154721" 1
"11934" "chr21" 27088815 27107984 "ATP5J" "ENSG00000154723" -1
"11936" "chr21" 27252861 27543446 "APP" "ENSG00000142192" -1
"11938" "chr21" 28208066 28217728 "ADAMTS1" "ENSG00000154734" -1
"11941" "chr21" 30300466 30365270 "LTN1" "ENSG00000198862" -1
"11943" "chr21" 30396950 30426809 "USP16" "ENSG00000156256" 1
"11944" "chr21" 30428126 30446118 "CCT8" "ENSG00000156261" -1
"11946" "chr21" 30566392 31003071 "BACH1" "ENSG00000156273" 1
"11973" "chr21" 31988750 31989003 "KRTAP20-1" "ENSG00000244624" 1
"11984" "chr21" 33031935 33041244 "SOD1" "ENSG00000142168" 1
"11985" "chr21" 33043346 33104388 "SCAF4" "ENSG00000156304" -1
"11993" "chr21" 33964389 33985176 "C21orf59" "ENSG00000159079" -1
"11994" "chr21" 34001069 34100359 "SYNJ1" "ENSG00000159082" -1
"11995" "chr21" 34106210 34144169 "PAXBP1" "ENSG00000159086" -1
"12001" "chr21" 34602206 34637980 "IFNAR2" "ENSG00000159110" 1
"12003" "chr21" 34696734 34732168 "IFNAR1" "ENSG00000142166" 1
"12004" "chr21" 34775202 34851655 "IFNGR2" "ENSG00000159128" 1
"12005" "chr21" 34804792 34852318 "TMEM50B" "ENSG00000142188" -1
"12007" "chr21" 34876238 34915797 "GART" "ENSG00000159131" -1
"12008" "chr21" 34914924 34949812 "SON" "ENSG00000159140" 1
"12010" "chr21" 34961647 35016232 "CRYZL1" "ENSG00000205758" -1
"12011" "chr21" 35014706 35272165 "ITSN1" "ENSG00000205726" 1
"12012" "chr21" 35275757 35288284 "ATP5O" "ENSG00000241837" -1
"12013" "chr21" 35445524 35515334 "MRPS6" "ENSG00000243927" 1
"12017" "chr21" 35747779 35780164 "SMIM11" "ENSG00000205670" 1
"12019" "chr21" 35885440 35987441 "RCAN1" "ENSG00000159200" -1
"12021" "chr21" 36160098 37376965 "RUNX1" "ENSG00000159216" -1
"12023" "chr21" 37406839 37451687 "SETD4" "ENSG00000185917" -1
"12024" "chr21" 37442239 37445464 "CBR1" "ENSG00000159228" 1
"12026" "chr21" 37529080 37666572 "DOPEY2" "ENSG00000142197" 1
"12027" "chr21" 37692487 37758446 "MORC3" "ENSG00000159256" 1
"12031" "chr21" 38123189 38362536 "HLCS" "ENSG00000159267" -1
"12033" "chr21" 38431470 38445470 "PIGP" "ENSG00000185808" -1
"12034" "chr21" 38445526 38575413 "TTC3" "ENSG00000182670" 1
"12035" "chr21" 38595721 38640262 "DSCR3" "ENSG00000157538" -1
"12036" "chr21" 38738092 38889753 "DYRK1A" "ENSG00000157540" 1
"12042" "chr21" 40177231 40196879 "ETS2" "ENSG00000157557" 1
"12043" "chr21" 40546695 40555777 "PSMG1" "ENSG00000183527" -1
"12044" "chr21" 40556102 40693485 "BRWD1" "ENSG00000185658" -1
"12045" "chr21" 40714241 40721573 "HMGN1" "ENSG00000205581" -1
"12046" "chr21" 40752170 40800454 "WRB" "ENSG00000182093" 1
"12054" "chr21" 42539728 42654445 "BACE2" "ENSG00000182240" 1
"12056" "chr21" 42733870 42781317 "MX2" "ENSG00000183486" 1
"12057" "chr21" 42792231 42831141 "MX1" "ENSG00000157601" 1
"12066" "chr21" 43731777 43735761 "TFF3" "ENSG00000160180" -1
"12068" "chr21" 43782391 43786703 "TFF1" "ENSG00000160182" -1
"12072" "chr21" 43916118 44001550 "SLC37A1" "ENSG00000160190" 1
"12075" "chr21" 44299754 44333414 "NDUFV3" "ENSG00000160194" 1
"12078" "chr21" 44513066 44527697 "U2AF1" "ENSG00000160201" -1
"12083" "chr21" 45138975 45182188 "PDXK" "ENSG00000160209" 1
"12084" "chr21" 45192393 45196326 "CSTB" "ENSG00000160213" -1
"12086" "chr21" 45285067 45406417 "AGPAT3" "ENSG00000160216" 1
"12087" "chr21" 45432200 45526433 "TRAPPC10" "ENSG00000160218" 1
"12089" "chr21" 45553487 45565605 "C21orf33" "ENSG00000160221" 1
"12093" "chr21" 45719934 45747259 "PFKL" "ENSG00000141959" 1
"12116" "chr21" 46188955 46221934 "UBE2G2" "ENSG00000184787" -1
"12117" "chr21" 46225532 46238694 "SUMO3" "ENSG00000184900" -1
"12118" "chr21" 46269500 46293752 "PTTG1IP" "ENSG00000183255" -1
"12119" "chr21" 46305868 46351904 "ITGB2" "ENSG00000160255" -1
"12124" "chr21" 46683843 46707813 "POFUT2" "ENSG00000186866" -1
"12129" "chr21" 47401651 47424964 "COL6A1" "ENSG00000142156" 1
"12130" "chr21" 47518011 47552763 "COL6A2" "ENSG00000142173" 1
"12133" "chr21" 47608055 47648738 "LSS" "ENSG00000160285" -1
"12134" "chr21" 47655047 47706211 "MCM3AP" "ENSG00000160294" -1
"12137" "chr21" 47744036 47865682 "PCNT" "ENSG00000160299" 1
"12138" "chr21" 47878812 47989926 "DIP2A" "ENSG00000160305" 1
"12140" "chr21" 48055079 48085036 "PRMT2" "ENSG00000160310" 1
"12149" "chr22" 17660194 17702879 "CECR1" "ENSG00000093072" -1
"12152" "chr22" 18074902 18111584 "ATP6V1E1" "ENSG00000131100" -1
"12153" "chr22" 18111621 18213388 "BCL2L13" "ENSG00000099968" 1
"12161" "chr22" 19023795 19109967 "DGCR2" "ENSG00000070413" -1
"12167" "chr22" 19318221 19435224 "HIRA" "ENSG00000100084" -1
"12169" "chr22" 19419425 19423598 "MRPL40" "ENSG00000185608" 1
"12170" "chr22" 19437433 19466738 "UFD1L" "ENSG00000070010" -1
"12179" "chr22" 19929130 19957498 "COMT" "ENSG00000093010" 1
"12181" "chr22" 20004537 20053449 "TANGO2" "ENSG00000183597" 1
"12183" "chr22" 20099389 20104915 "TRMT2A" "ENSG00000099899" -1
"12184" "chr22" 20103461 20114878 "RANBP1" "ENSG00000099901" 1
"12191" "chr22" 20704868 20745048 "USP41" "ENSG00000161133" -1
"12194" "chr22" 20783528 20850170 "KLHL22" "ENSG00000099910" -1
"12195" "chr22" 20850200 20941919 "MED15" "ENSG00000099917" 1
"12196" "chr22" 21061979 21213705 "PI4KA" "ENSG00000241973" -1
"12198" "chr22" 21213271 21245506 "SNAP29" "ENSG00000099940" 1
"12199" "chr22" 21271714 21308037 "CRKL" "ENSG00000099942" 1
"12201" "chr22" 21333751 21353327 "LZTR1" "ENSG00000099949" 1
"12214" "chr22" 22006559 22054304 "PPIL2" "ENSG00000100023" 1
"12216" "chr22" 22108789 22221970 "MAPK1" "ENSG00000100030" -1
"12218" "chr22" 22311397 22337213 "TOP3B" "ENSG00000100038" -1
"12228" "chr22" 23521891 23660224 "BCR" "ENSG00000186716" 1
"12236" "chr22" 24110413 24126503 "MMP11" "ENSG00000099953" 1
"12238" "chr22" 24129150 24176703 "SMARCB1" "ENSG00000099956" 1
"12239" "chr22" 24176690 24181315 "DERL3" "ENSG00000099958" -1
"12240" "chr22" 24198890 24228496 "SLC2A11" "ENSG00000133460" 1
"12244" "chr22" 24313554 24322660 "DDT" "ENSG00000099977" -1
"12246" "chr22" 24376133 24384680 "GSTT1" "ENSG00000184674" -1
"12247" "chr22" 24407642 24574596 "CABIN1" "ENSG00000099991" 1
"12250" "chr22" 24666786 24813708 "SPECC1L" "ENSG00000100014" 1
"12253" "chr22" 24936406 24951903 "GUCD1" "ENSG00000138867" -1
"12254" "chr22" 24951471 25005947 "SNRPD3" "ENSG00000100028" 1
"12260" "chr22" 25348697 25593415 "KIAA1671" "ENSG00000197077" 1
"12268" "chr22" 26839389 26879803 "HPS4" "ENSG00000100099" -1
"12270" "chr22" 26887191 26908471 "TFIP11" "ENSG00000100109" -1
"12275" "chr22" 28247657 28316122 "PITPNB" "ENSG00000180957" -1
"12276" "chr22" 28374004 29075853 "TTC28" "ENSG00000100154" -1
"12277" "chr22" 29083731 29138410 "CHEK2" "ENSG00000183765" -1
"12279" "chr22" 29168662 29185283 "CCDC117" "ENSG00000159873" 1
"12280" "chr22" 29190543 29196585 "XBP1" "ENSG00000100219" -1
"12286" "chr22" 29663998 29696515 "EWSR1" "ENSG00000182944" 1
"12289" "chr22" 29723669 29819168 "AP1B1" "ENSG00000100280" -1
"12292" "chr22" 29901868 29951205 "THOC5" "ENSG00000100296" -1
"12293" "chr22" 29950797 29977326 "NIPSNAP1" "ENSG00000184117" -1
"12294" "chr22" 29999545 30094587 "NF2" "ENSG00000186575" 1
"12297" "chr22" 30163358 30166402 "UQCR10" "ENSG00000184076" 1
"12298" "chr22" 30184597 30234271 "ASCC2" "ENSG00000100325" -1
"12299" "chr22" 30279144 30426855 "MTMR3" "ENSG00000100330" 1
"12305" "chr22" 30727977 30752936 "SF3A1" "ENSG00000099995" -1
"12308" "chr22" 30792846 30821305 "SEC14L2" "ENSG00000100003" 1
"12315" "chr22" 30972612 31003070 "PES1" "ENSG00000100029" -1
"12320" "chr22" 31321117 31364284 "MORC2" "ENSG00000133422" -1
"12321" "chr22" 31460091 31500743 "SMTN" "ENSG00000183963" 1
"12322" "chr22" 31500758 31516055 "SELM" "ENSG00000198832" -1
"12325" "chr22" 31556168 31603005 "RNF185" "ENSG00000138942" 1
"12326" "chr22" 31608225 31676066 "LIMK2" "ENSG00000182541" 1
"12328" "chr22" 31721790 31742218 "PATZ1" "ENSG00000100105" -1
"12330" "chr22" 31795509 31924726 "DRG1" "ENSG00000185721" 1
"12331" "chr22" 31832963 31892094 "EIF4ENIF1" "ENSG00000184708" -1
"12332" "chr22" 31884674 32014572 "SFI1" "ENSG00000198089" 1
"12333" "chr22" 32014477 32058418 "PISD" "ENSG00000241878" -1
"12334" "chr22" 32072242 32146126 "PRR14L" "ENSG00000183530" -1
"12335" "chr22" 32149944 32303012 "DEPDC5" "ENSG00000100150" 1
"12337" "chr22" 32340447 32353590 "YWHAH" "ENSG00000128245" 1
"12344" "chr22" 32783569 32808242 "RTCB" "ENSG00000100220" -1
"12346" "chr22" 32870663 32894818 "FBXO7" "ENSG00000100225" 1
"12348" "chr22" 33197687 33259030 "TIMP3" "ENSG00000100234" 1
"12349" "chr22" 33558212 34318829 "LARGE" "ENSG00000133424" -1
"12351" "chr22" 35653445 35691800 "HMGXB4" "ENSG00000100281" 1
"12352" "chr22" 35695268 35743985 "TOM1" "ENSG00000100284" 1
"12354" "chr22" 35796056 35821423 "MCM5" "ENSG00000100297" 1
"12356" "chr22" 36002811 36033998 "MB" "ENSG00000198125" -1
"12357" "chr22" 36044442 36064456 "APOL6" "ENSG00000221963" 1
"12359" "chr22" 36134783 36424473 "RBFOX2" "ENSG00000100320" -1
"12360" "chr22" 36536372 36562225 "APOL3" "ENSG00000128284" -1
"12362" "chr22" 36622256 36636000 "APOL2" "ENSG00000128335" -1
"12363" "chr22" 36649056 36663576 "APOL1" "ENSG00000100342" 1
"12364" "chr22" 36677327 36784063 "MYH9" "ENSG00000100345" -1
"12365" "chr22" 36863083 36878077 "TXN2" "ENSG00000100348" -1
"12367" "chr22" 36906897 36925483 "EIF3D" "ENSG00000100353" -1
"12369" "chr22" 37154246 37172300 "IFT27" "ENSG00000100360" -1
"12382" "chr22" 37678068 37711382 "CYTH4" "ENSG00000100055" 1
"12388" "chr22" 38004481 38029571 "GGA1" "ENSG00000100083" 1
"12391" "chr22" 38071615 38075813 "LGALS1" "ENSG00000100097" 1
"12392" "chr22" 38077680 38170137 "NOL12" "ENSG00000100101" 1
"12393" "chr22" 38093011 38172563 "TRIOBP" "ENSG00000100106" 1
"12394" "chr22" 38201114 38203442 "H1F0" "ENSG00000189060" 1
"12398" "chr22" 38244875 38285414 "EIF3L" "ENSG00000100129" 1
"12401" "chr22" 38348614 38437922 "POLR2F" "ENSG00000100142" 1
"12403" "chr22" 38452318 38471708 "PICK1" "ENSG00000100151" 1
"12406" "chr22" 38507502 38601697 "PLA2G6" "ENSG00000184381" -1
"12408" "chr22" 38615298 38669040 "TMEM184B" "ENSG00000198792" -1
"12409" "chr22" 38686697 38794527 "CSNK1E" "ENSG00000213923" -1
"12412" "chr22" 38879445 38903665 "DDX17" "ENSG00000100201" -1
"12415" "chr22" 39052641 39069859 "CBY1" "ENSG00000100211" 1
"12416" "chr22" 39077953 39080818 "TOMM22" "ENSG00000100216" 1
"12417" "chr22" 39081548 39097561 "JOSD1" "ENSG00000100221" -1
"12418" "chr22" 39101728 39134304 "GTPBP1" "ENSG00000100226" 1
"12419" "chr22" 39130730 39190148 "SUN2" "ENSG00000100242" -1
"12432" "chr22" 39708887 39716394 "RPL3" "ENSG00000100316" -1
"12436" "chr22" 39895437 39914137 "MIEF1" "ENSG00000100335" 1
"12437" "chr22" 39915700 39918691 "ATF4" "ENSG00000128272" 1
"12443" "chr22" 40440821 40731812 "TNRC6B" "ENSG00000100354" 1
"12444" "chr22" 40742507 40786467 "ADSL" "ENSG00000239900" 1
"12445" "chr22" 40766595 40806293 "SGSM3" "ENSG00000100359" 1
"12446" "chr22" 40806285 41032706 "MKL1" "ENSG00000196588" -1
"12448" "chr22" 41165634 41215403 "SLC25A17" "ENSG00000100372" -1
"12449" "chr22" 41220539 41253026 "ST13" "ENSG00000100380" -1
"12450" "chr22" 41253081 41363838 "XPNPEP3" "ENSG00000196236" 1
"12452" "chr22" 41347351 41369313 "RBX1" "ENSG00000100387" 1
